frame_index,timestamp_s,trigger,trigger_reason,k0_count,k0_grid_coverage,k0_median_fb,degradation_score,valid_models,learned_eligible,classical_eligible,learned_added,classical_added,learned_alive,classical_alive,master_pool_hash,classical_pool_hash
20,1.0,0,NO_TRIGGER,350,0.7916666666666666,0.0031188642606139183,0.2568887712073419,F;H,0,249,0,0,0,515,700e7518389116376c4a245e9ce14f9778baa1603fdfcac99f753297d0bdef3b,65258ab095ae7d676ec38a484d1923f0265405f0c83eaf91b9117c46c7c1fc42
21,1.05,0,NO_TRIGGER,350,0.7916666666666666,0.0027356757782399654,0.25481767368187813,F;H,0,239,0,0,0,497,006f46c075b0d9049bedc99176b02fb28f5abb1939af0906b9ca8a8d3a059a9a,d27ee81ac0008d3f6ebb1a4cab02c330214a544fb0fda76c8a23be650972fcfb
22,1.1,1,KLT_HEALTH_TRIGGER,350,0.7916666666666666,0.0029940088279545307,0.2531268090781551,F;H,0,231,0,106,0,483,cb01dbdd7db4a080ff8593a8c929214014b02369c0f123187062f36a1c535de3,0ea597c56622c579d82aab4b77eaad8c0ea87da8683da565d13bb588f224b193
23,1.15,0,NO_TRIGGER,350,0.7916666666666666,0.002908388851210475,0.25150083249267086,F;H,0,320,0,0,0,538,8afa3faaa6c7c3a1a7354d4605d8bf96bae6a9f3d10341964c704627c2ea3f13,82f57e3413f3e67f04236e98afdf8879d636aa0827a58b5c561ba373ffeeebce
24,1.2,0,NO_TRIGGER,350,0.7916666666666666,0.002989922184497118,0.2508865893129407,F;H,0,311,0,0,0,521,7db4195caba13cebed1190d43ebfe0dc5cddba055ceb7e8fafa920407b9eed83,c5a6c5f85cdbf0e5ee75a46261419dc51a395438eefb73efd55d7ae6a58e300c
25,1.25,1,KLT_HEALTH_TRIGGER,350,0.7916666666666666,0.002810009056702256,0.24781396388549903,F;H,0,307,0,69,0,510,c16731e56479be5d7bbe057bf40d87560ffa62cd633ea44c4e3b5f59dfcbdf21,ecd6d6ab605f2890e91cb6cada6ff96b6d73d40d6ff80428d595a3e41f9f0f4c
26,1.3,0,NO_TRIGGER,350,0.7916666666666666,0.0033114671241492033,0.24617634360028606,F;H,0,342,0,0,0,533,b0c2fd5d91df8c8247d1b5262f2a3c22bcb1633a9ce354b74b028873c985c8cb,669faef9c757169e059a4e6f4f06056bfe5e64ce53ad25a98fdc93dbd6d106f5
27,1.35,0,NO_TRIGGER,350,0.7916666666666666,0.002858406864106655,0.2443857164461124,F;H,0,333,0,0,0,516,b0ea7ef9283a737f61dec5a8a39a9adc5c107655ce7e1ea80c4bdfd1ab71b2e3,c4899a25c959c74f9d1ba438daf9df748fda169a5f996cf80dde4531cbabfc9c
28,1.4,0,NO_TRIGGER,350,0.8333333333333334,0.0027960394509136677,0.24333794300819622,F;H,0,324,0,0,0,501,de4c1c053e5c41b4808687f2109e3e7c819e2932676265c201e2d4ee7c95b1ae,be70709c1b6be1d8699ad345e3f40df59737e6099344f02af2d173be19aa3b36
29,1.45,0,NO_TRIGGER,350,0.8333333333333334,0.002990386448800564,0.24263162778306857,F;H,0,330,0,0,0,485,ad5c72f24615406aa102cc060c74fdee02698eb4a1ef23a3b97e8c2a53146b71,45fb40ba5c282ea9dfa525f6ac32bea31b1e83ddaa946ce6bf58e451e3787ac1
30,1.5,1,KLT_HEALTH_TRIGGER,350,0.7916666666666666,0.003056599758565426,0.2543514237319321,F;H,0,316,0,121,0,465,ac07ecd0dddc68184a716a5ddb4f32950b7e38ad6d19e9ae1c4dc98300d27931,1019730990271cd38d8f2e1f8fabfdd36af0b326385cc99fff27deeda98313f3
31,1.55,0,NO_TRIGGER,350,0.7916666666666666,0.0033058414701372385,0.25538092449700234,F;H,0,304,0,0,0,531,deee819bd8d77bb6b03fb4efb3bdc64e320af16226829a31769ca3e634f0fa8d,b4d3695f4978b7426fcf36f4f4f4bb986fffdf117b49cb4802357e4e05a397db
32,1.6,0,NO_TRIGGER,350,0.7916666666666666,0.0028703087009489536,0.2525521110176584,F;H,0,294,0,0,0,510,58958c1d8f6e05eba36eb98774ba8558deb6394f22e7605d30d153a4102a6513,29b3a23161ca8defb4d6f979db057d048af8f81e8b8ef349ab05716e44df57ef
33,1.65,1,KLT_HEALTH_TRIGGER,350,0.7916666666666666,0.0033369679003953934,0.24919283370771028,F;H,0,282,0,239,0,496,1484f845a6a211c19f47dfcd5e953ac240fa2394eb6cb55bf48e4aa92822b266,d16470a31d41106eb3ce69fea7ef2bc243c9943e6a8e17f357187451a98e2f7c
34,1.7,0,NO_TRIGGER,350,0.8333333333333334,0.0027265334501862526,0.24681491142092205,F;H,0,318,0,0,0,622,2fdc965e3952aab0c446434ab7cf4aa4cb4a228f8365b77dd8da7b7cf8d60c98,c5f6d91f4c7e90f845be0f58bc67f3be2e09a2320329ff4631cb30a44cb9b050
35,1.75,0,NO_TRIGGER,350,0.8333333333333334,0.0036553440149873495,0.2577977661195726,F;H,0,311,0,0,0,596,eec1417fcb1ccc4cfaf42b6691de26df6a220c176b770ac59db490e6ea1cbe74,b867f45d07bdb641ffce0762c190af21eae56d03c9ccc327d70d126ac4881823
36,1.8,1,KLT_HEALTH_TRIGGER,350,0.7916666666666666,0.003168011549860239,0.2596179012348029,F;H,0,304,0,169,0,583,d597b6a4527decdff634f9cc784445df5e2a275937f24fb6c5250fe3145c2b6a,7477591c9153a0d9cdee541dc46fd7299b341c06d3dd3b2143e5f54fc681850f
37,1.85,0,NO_TRIGGER,350,0.7916666666666666,0.003211219795048237,0.2585512729913705,F;H,0,351,0,0,0,647,034159d08391dbbe3ac8516af324b40a9dce6a5d77bab7800122a908c3562100,1f9e123258daedebf5214ee8c27faab566a4332f54e6d98a4ddd639ec296d441
38,1.9,0,NO_TRIGGER,350,0.7916666666666666,0.0031075680162757635,0.259900186455453,F;H,0,340,0,0,0,616,edca927909984d3fac79f75297cc02ab4696d61bd495b671d13942b9761e4edf,bc97e52eb3d8adf2ee9562c91da16adb0cc78d0fc5e43db0b4f2e691e769b420
39,1.95,1,KLT_HEALTH_TRIGGER,350,0.75,0.002923482097685337,0.25619301261810223,F;H,0,332,0,144,0,594,d87901285fa9603ca37f7109c7b6d6bdc9aee7dc2c0ded5e10c538fbc61b025d,884b5c44249c65eac4442dfc9dd16dec38410cb415a918002ef5cc372a897243
