timestamp,reference_valid,B1_valid,common_valid,segment_id
1494876538.5238421,1,1,1,0
1494876538.7238421,1,1,1,0
1494876538.9238422,1,1,1,0
1494876539.1238422,1,1,1,0
1494876539.3238423,1,1,1,0
1494876539.5238421,1,1,1,0
1494876539.7238421,1,1,1,0
1494876539.9238422,1,1,1,0
1494876540.1238422,1,1,1,0
1494876540.3238423,1,1,1,0
1494876540.5238421,1,1,1,0
1494876540.7238421,1,1,1,0
1494876540.9238422,1,1,1,0
1494876541.1238422,1,1,1,0
1494876541.3238423,1,1,1,0
1494876541.5238421,1,1,1,0
1494876541.7238421,1,1,1,0
1494876541.9238422,1,1,1,0
1494876542.1238422,1,1,1,0
1494876542.3238423,1,1,1,0
1494876542.5238421,1,1,1,0
1494876542.7238421,1,1,1,0
1494876542.9238422,1,1,1,0
1494876543.1238422,1,1,1,0
1494876543.3238423,1,1,1,0
1494876543.5238421,1,1,1,0
1494876543.7238421,1,1,1,0
1494876543.9238422,1,1,1,0
1494876544.1238422,1,1,1,0
1494876544.3238423,1,1,1,0
1494876544.5238421,1,1,1,0
1494876544.7238421,1,1,1,0
1494876544.9238422,1,1,1,0
1494876545.1238422,1,1,1,0
1494876545.3238423,1,1,1,0
1494876545.5238421,1,1,1,0
1494876545.7238421,1,1,1,0
1494876545.9238422,1,1,1,0
1494876546.1238422,1,1,1,0
1494876546.3238423,1,1,1,0
1494876546.5238421,1,1,1,0
1494876546.7238421,1,1,1,0
1494876546.9238422,1,1,1,0
1494876547.1238422,1,1,1,0
1494876547.3238423,1,1,1,0
1494876547.5238421,1,1,1,0
1494876547.7238421,1,1,1,0
1494876547.9238422,1,1,1,0
1494876548.1238422,1,1,1,0
1494876548.3238423,1,1,1,0
1494876548.5238421,1,1,1,0
1494876548.7238421,1,1,1,0
1494876548.9238422,1,1,1,0
1494876549.1238422,1,1,1,0
1494876549.3238423,1,1,1,0
1494876549.5238421,1,1,1,0
1494876549.7238421,1,1,1,0
1494876549.9238422,1,1,1,0
1494876550.1238422,1,1,1,0
1494876550.3238423,1,1,1,0
1494876550.5238421,1,1,1,0
1494876550.7238421,1,1,1,0
1494876550.9238422,1,1,1,0
1494876551.1238422,1,1,1,0
1494876551.3238423,1,1,1,0
1494876551.5238421,1,1,1,0
1494876551.7238421,1,1,1,0
1494876551.9238422,1,1,1,0
1494876552.1238422,1,1,1,0
1494876552.3238423,1,1,1,0
1494876552.5238421,1,1,1,0
1494876552.7238421,1,1,1,0
1494876552.9238422,1,1,1,0
1494876553.1238422,1,1,1,0
1494876553.3238423,1,1,1,0
1494876553.5238421,1,1,1,0
1494876553.7238421,1,1,1,0
1494876553.9238422,1,1,1,0
1494876554.1238422,1,1,1,0
1494876554.3238423,1,1,1,0
1494876554.5238421,1,1,1,0
1494876554.7238421,1,1,1,0
1494876554.9238422,1,1,1,0
1494876555.1238422,1,1,1,0
1494876555.3238423,1,1,1,0
1494876555.5238421,1,1,1,0
1494876555.7238421,1,1,1,0
1494876555.9238422,1,1,1,0
1494876556.1238422,1,1,1,0
1494876556.3238423,1,1,1,0
1494876556.5238421,1,1,1,0
1494876556.7238421,1,1,1,0
1494876556.9238422,1,1,1,0
1494876557.1238422,1,1,1,0
1494876557.3238423,1,1,1,0
1494876557.5238421,1,1,1,0
1494876557.7238421,1,1,1,0
1494876557.9238422,1,1,1,0
1494876558.1238422,1,1,1,0
1494876558.3238423,1,1,1,0
1494876558.5238421,1,1,1,0
1494876558.7238421,1,1,1,0
1494876558.9238422,1,1,1,0
1494876559.1238422,1,1,1,0
1494876559.3238423,1,1,1,0
1494876559.5238421,1,1,1,0
1494876559.7238421,1,1,1,0
1494876559.9238422,1,1,1,0
1494876560.1238422,1,1,1,0
1494876560.3238423,1,1,1,0
1494876560.5238421,1,1,1,0
1494876560.7238421,1,1,1,0
1494876560.9238422,1,1,1,0
1494876561.1238422,1,1,1,0
1494876561.3238423,1,1,1,0
1494876561.5238421,1,1,1,0
1494876561.7238421,1,1,1,0
1494876561.9238422,1,1,1,0
1494876562.1238422,1,1,1,0
1494876562.3238423,1,1,1,0
1494876562.5238421,1,1,1,0
1494876562.7238421,1,1,1,0
1494876562.9238422,1,1,1,0
1494876563.1238422,1,1,1,0
1494876563.3238423,1,1,1,0
1494876563.5238421,1,1,1,0
1494876563.7238421,1,1,1,0
1494876563.9238422,1,1,1,0
1494876564.1238422,1,1,1,0
1494876564.3238423,1,1,1,0
1494876564.5238421,1,1,1,0
1494876564.7238421,1,1,1,0
1494876564.9238422,1,1,1,0
1494876565.1238422,1,1,1,0
1494876565.3238423,1,1,1,0
1494876565.5238421,1,1,1,0
1494876565.7238421,1,1,1,0
1494876565.9238422,1,1,1,0
1494876566.1238422,1,1,1,0
1494876566.3238423,1,1,1,0
1494876566.5238421,1,1,1,0
1494876566.7238421,1,1,1,0
1494876566.9238422,1,1,1,0
1494876567.1238422,1,1,1,0
1494876567.3238423,1,1,1,0
1494876567.5238421,1,1,1,0
1494876567.7238421,1,1,1,0
1494876567.9238422,1,1,1,0
1494876568.1238422,1,1,1,0
1494876568.3238423,1,1,1,0
1494876568.5238421,1,1,1,0
1494876568.7238421,1,1,1,0
1494876568.9238422,1,1,1,0
1494876569.1238422,1,1,1,0
1494876569.3238423,1,1,1,0
1494876569.5238421,1,1,1,0
