run_slug,cell_id,repeat,execution,reference_manifest,current_manifest,first_feature_timestamp_ns,initialization_log_count,first_initialization_ros_time_s,initialization_log_delay_s,first_vio_timestamp_ns,first_vio_delay_s,timing_boundary,status,semantic_keys,semantic_differences_json,executable_lookup_json,reference_manifest_sha256,current_manifest_sha256,boundary
a08_2700_3600,klt,2,REUSED_FROZEN_V2_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/a08_2700_3600/klt/repeat2/vins_env_manifest.txt,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/a08_2700_3600/klt/repeat2/vins_env_manifest.txt,1542885096173673520,1,1542885097.328364778,1.154691457748413,1542885097172932864,0.999259344,Initialization log uses replay ROS clock; first VIO pose uses sensor timestamp. Neither is a per-ID residual receipt.,PASS,35,{},"{""rosbag"": [""/opt/ros/noetic/bin/rosbag"", ""/opt/ros/noetic/bin/rosbag""], ""roscore"": [""/opt/ros/noetic/bin/roscore"", ""/opt/ros/noetic/bin/roscore""], ""python3"": [""/usr/bin/python3"", ""/usr/bin/python3""]}",0361b94dc8ce7bbe3fb709144af3afd71da280a900bae443433fc2a5f03ae349,0361b94dc8ce7bbe3fb709144af3afd71da280a900bae443433fc2a5f03ae349,Recorded settings and present executable lookup; not a claim that transient PATH text or ROS port is byte-identical.
a08_2700_3600,klt,3,REUSED_FROZEN_V2_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/a08_2700_3600/klt/repeat3/vins_env_manifest.txt,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/a08_2700_3600/klt/repeat3/vins_env_manifest.txt,1542885096173673520,1,1542885097.318407934,1.1447346210479736,1542885097172932864,0.999259344,Initialization log uses replay ROS clock; first VIO pose uses sensor timestamp. Neither is a per-ID residual receipt.,PASS,35,{},"{""rosbag"": [""/opt/ros/noetic/bin/rosbag"", ""/opt/ros/noetic/bin/rosbag""], ""roscore"": [""/opt/ros/noetic/bin/roscore"", ""/opt/ros/noetic/bin/roscore""], ""python3"": [""/usr/bin/python3"", ""/usr/bin/python3""]}",4f9aa9844e1492af1b7dd59c44cbc6e9ffa676ca1b0274cd88fc0ecaa2c81b76,4f9aa9844e1492af1b7dd59c44cbc6e9ffa676ca1b0274cd88fc0ecaa2c81b76,Recorded settings and present executable lookup; not a claim that transient PATH text or ROS port is byte-identical.
afrl_cemetery_s135_d045,klt,1,REUSED_FROZEN_V2_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/afrl_cemetery_s135_d045/klt/repeat1/vins_env_manifest.txt,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/afrl_cemetery_s135_d045/klt/repeat1/vins_env_manifest.txt,1535224997049733199,1,1535224998.677373966,1.627640724182129,1535224998432792064,1.383058865,Initialization log uses replay ROS clock; first VIO pose uses sensor timestamp. Neither is a per-ID residual receipt.,PASS,35,{},"{""rosbag"": [""/opt/ros/noetic/bin/rosbag"", ""/opt/ros/noetic/bin/rosbag""], ""roscore"": [""/opt/ros/noetic/bin/roscore"", ""/opt/ros/noetic/bin/roscore""], ""python3"": [""/usr/bin/python3"", ""/usr/bin/python3""]}",d128f74d6d640dc6a5317f3b4b2dac3257f4652d4dd7636ec7cabac50754821c,d128f74d6d640dc6a5317f3b4b2dac3257f4652d4dd7636ec7cabac50754821c,Recorded settings and present executable lookup; not a claim that transient PATH text or ROS port is byte-identical.
afrl_cemetery_s135_d045,klt,2,REUSED_FROZEN_V2_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/afrl_cemetery_s135_d045/klt/repeat2/vins_env_manifest.txt,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/afrl_cemetery_s135_d045/klt/repeat2/vins_env_manifest.txt,1535224997049733199,1,1535224998.677242311,1.6275091171264648,1535224998432792064,1.383058865,Initialization log uses replay ROS clock; first VIO pose uses sensor timestamp. Neither is a per-ID residual receipt.,PASS,35,{},"{""rosbag"": [""/opt/ros/noetic/bin/rosbag"", ""/opt/ros/noetic/bin/rosbag""], ""roscore"": [""/opt/ros/noetic/bin/roscore"", ""/opt/ros/noetic/bin/roscore""], ""python3"": [""/usr/bin/python3"", ""/usr/bin/python3""]}",5cd86c4e45027ff2c4b3cc714d4df39d9658ed82240655c990353540c70097e3,5cd86c4e45027ff2c4b3cc714d4df39d9658ed82240655c990353540c70097e3,Recorded settings and present executable lookup; not a claim that transient PATH text or ROS port is byte-identical.
afrl_cemetery_s135_d045,klt,3,REUSED_FROZEN_V2_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/afrl_cemetery_s135_d045/klt/repeat3/vins_env_manifest.txt,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/afrl_cemetery_s135_d045/klt/repeat3/vins_env_manifest.txt,1535224997049733199,1,1535224998.677676634,1.627943515777588,1535224998432792064,1.383058865,Initialization log uses replay ROS clock; first VIO pose uses sensor timestamp. Neither is a per-ID residual receipt.,PASS,35,{},"{""rosbag"": [""/opt/ros/noetic/bin/rosbag"", ""/opt/ros/noetic/bin/rosbag""], ""roscore"": [""/opt/ros/noetic/bin/roscore"", ""/opt/ros/noetic/bin/roscore""], ""python3"": [""/usr/bin/python3"", ""/usr/bin/python3""]}",031a047aa90706f068c0bfaa1ae9a61e87f786068de1290e6bb2098256e8ca36,031a047aa90706f068c0bfaa1ae9a61e87f786068de1290e6bb2098256e8ca36,Recorded settings and present executable lookup; not a claim that transient PATH text or ROS port is byte-identical.
h07_0_1000,klt,1,REUSED_FROZEN_V2_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/h07_0_1000/klt/repeat1/vins_env_manifest.txt,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/h07_0_1000/klt/repeat1/vins_env_manifest.txt,1523387546173556704,1,1523387547.442322262,1.2687654495239258,1523387547274319872,1.100763168,Initialization log uses replay ROS clock; first VIO pose uses sensor timestamp. Neither is a per-ID residual receipt.,PASS,35,{},"{""rosbag"": [""/opt/ros/noetic/bin/rosbag"", ""/opt/ros/noetic/bin/rosbag""], ""roscore"": [""/opt/ros/noetic/bin/roscore"", ""/opt/ros/noetic/bin/roscore""], ""python3"": [""/usr/bin/python3"", ""/usr/bin/python3""]}",b3a40348ac4817212cc82b3519ece443e325e2506e910c7d95db2640b75ba173,b3a40348ac4817212cc82b3519ece443e325e2506e910c7d95db2640b75ba173,Recorded settings and present executable lookup; not a claim that transient PATH text or ROS port is byte-identical.
h07_0_1000,klt,2,REUSED_FROZEN_V2_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/h07_0_1000/klt/repeat2/vins_env_manifest.txt,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/h07_0_1000/klt/repeat2/vins_env_manifest.txt,1523387546173556704,1,1523387547.442172495,1.26861572265625,1523387547274319872,1.100763168,Initialization log uses replay ROS clock; first VIO pose uses sensor timestamp. Neither is a per-ID residual receipt.,PASS,35,{},"{""rosbag"": [""/opt/ros/noetic/bin/rosbag"", ""/opt/ros/noetic/bin/rosbag""], ""roscore"": [""/opt/ros/noetic/bin/roscore"", ""/opt/ros/noetic/bin/roscore""], ""python3"": [""/usr/bin/python3"", ""/usr/bin/python3""]}",867b358c9570ae1d239312c03c18ecbf1d89538b4161fd01da9d7e29c2d70ff8,867b358c9570ae1d239312c03c18ecbf1d89538b4161fd01da9d7e29c2d70ff8,Recorded settings and present executable lookup; not a claim that transient PATH text or ROS port is byte-identical.
h07_0_1000,klt,3,REUSED_FROZEN_V2_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/h07_0_1000/klt/repeat3/vins_env_manifest.txt,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/h07_0_1000/klt/repeat3/vins_env_manifest.txt,1523387546173556704,1,1523387547.442335315,1.2687785625457764,1523387547274319872,1.100763168,Initialization log uses replay ROS clock; first VIO pose uses sensor timestamp. Neither is a per-ID residual receipt.,PASS,35,{},"{""rosbag"": [""/opt/ros/noetic/bin/rosbag"", ""/opt/ros/noetic/bin/rosbag""], ""roscore"": [""/opt/ros/noetic/bin/roscore"", ""/opt/ros/noetic/bin/roscore""], ""python3"": [""/usr/bin/python3"", ""/usr/bin/python3""]}",fae16fa33416cd4c599ad38c64b54defcbe13b3fbb0034b6e350161b7cf8c6f9,fae16fa33416cd4c599ad38c64b54defcbe13b3fbb0034b6e350161b7cf8c6f9,Recorded settings and present executable lookup; not a claim that transient PATH text or ROS port is byte-identical.
a02_0_900,continuation_splg,1,NEW_ADMISSION_CONTINUATION_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/a02_0_900/klt/repeat1/vins_env_manifest.txt,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_admission_continuation_v1/backend_replays/a02_0_900/continuation_splg/repeat1/vins_env_manifest.txt,1542828791787420320,1,1542828794.013450661,2.226030111312866,1542828793786838784,1.999418464,Initialization log uses replay ROS clock; first VIO pose uses sensor timestamp. Neither is a per-ID residual receipt.,PASS,35,{},"{""rosbag"": [""/opt/ros/noetic/bin/rosbag"", ""/opt/ros/noetic/bin/rosbag""], ""roscore"": [""/opt/ros/noetic/bin/roscore"", ""/opt/ros/noetic/bin/roscore""], ""python3"": [""/usr/bin/python3"", ""/usr/bin/python3""]}",67e3f2080135ff06226d26f81a539f843a796eab9325fd3a18192ec62af59d81,e6b994267a0fa2bd8f5d9ee5595ae4ed89ae518b9f3c61aa6a77ebf71cc15071,Recorded settings and present executable lookup; not a claim that transient PATH text or ROS port is byte-identical.
a02_0_900,continuation_splg,2,NEW_ADMISSION_CONTINUATION_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/a02_0_900/klt/repeat2/vins_env_manifest.txt,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_admission_continuation_v1/backend_replays/a02_0_900/continuation_splg/repeat2/vins_env_manifest.txt,1542828791787420320,1,1542828794.014038189,2.2266175746917725,1542828793786838784,1.999418464,Initialization log uses replay ROS clock; first VIO pose uses sensor timestamp. Neither is a per-ID residual receipt.,PASS,35,{},"{""rosbag"": [""/opt/ros/noetic/bin/rosbag"", ""/opt/ros/noetic/bin/rosbag""], ""roscore"": [""/opt/ros/noetic/bin/roscore"", ""/opt/ros/noetic/bin/roscore""], ""python3"": [""/usr/bin/python3"", ""/usr/bin/python3""]}",b1168cde4b39a778d7446781fda5cb81d24d441e79f14d0d2b48cc3c979ba5e5,4b4984e666efe9c281fd54dcab73ba98a14bf97a57f38e56c6954f8a949e7b70,Recorded settings and present executable lookup; not a claim that transient PATH text or ROS port is byte-identical.
a02_0_900,continuation_splg,3,NEW_ADMISSION_CONTINUATION_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/a02_0_900/klt/repeat3/vins_env_manifest.txt,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_admission_continuation_v1/backend_replays/a02_0_900/continuation_splg/repeat3/vins_env_manifest.txt,1542828791787420320,1,1542828794.013919468,2.22649884223938,1542828793786838784,1.999418464,Initialization log uses replay ROS clock; first VIO pose uses sensor timestamp. Neither is a per-ID residual receipt.,PASS,35,{},"{""rosbag"": [""/opt/ros/noetic/bin/rosbag"", ""/opt/ros/noetic/bin/rosbag""], ""roscore"": [""/opt/ros/noetic/bin/roscore"", ""/opt/ros/noetic/bin/roscore""], ""python3"": [""/usr/bin/python3"", ""/usr/bin/python3""]}",aea1e93837ba455613c90affce464e91e18f7bd155701b27c2fbb4d39d450069,f62d94ef3d3494c35307d6ed12a6edf8f948496ea41256be9ba4eaa3179e8ced,Recorded settings and present executable lookup; not a claim that transient PATH text or ROS port is byte-identical.
a02_0_900,matched_gftt_for_continuation_splg,1,NEW_ADMISSION_CONTINUATION_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/a02_0_900/klt/repeat1/vins_env_manifest.txt,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_admission_continuation_v1/backend_replays/a02_0_900/matched_gftt_for_continuation_splg/repeat1/vins_env_manifest.txt,1542828791787420320,1,1542828794.013340877,2.2259204387664795,1542828793786838784,1.999418464,Initialization log uses replay ROS clock; first VIO pose uses sensor timestamp. Neither is a per-ID residual receipt.,PASS,35,{},"{""rosbag"": [""/opt/ros/noetic/bin/rosbag"", ""/opt/ros/noetic/bin/rosbag""], ""roscore"": [""/opt/ros/noetic/bin/roscore"", ""/opt/ros/noetic/bin/roscore""], ""python3"": [""/usr/bin/python3"", ""/usr/bin/python3""]}",67e3f2080135ff06226d26f81a539f843a796eab9325fd3a18192ec62af59d81,cd6731dc5bbf2961e795147d2da4ad54ed33c79c5a75e9db6c51a3c126f55d31,Recorded settings and present executable lookup; not a claim that transient PATH text or ROS port is byte-identical.
a02_0_900,matched_gftt_for_continuation_splg,2,NEW_ADMISSION_CONTINUATION_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/a02_0_900/klt/repeat2/vins_env_manifest.txt,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_admission_continuation_v1/backend_replays/a02_0_900/matched_gftt_for_continuation_splg/repeat2/vins_env_manifest.txt,1542828791787420320,1,1542828794.003561865,2.21614146232605,1542828793786838784,1.999418464,Initialization log uses replay ROS clock; first VIO pose uses sensor timestamp. Neither is a per-ID residual receipt.,PASS,35,{},"{""rosbag"": [""/opt/ros/noetic/bin/rosbag"", ""/opt/ros/noetic/bin/rosbag""], ""roscore"": [""/opt/ros/noetic/bin/roscore"", ""/opt/ros/noetic/bin/roscore""], ""python3"": [""/usr/bin/python3"", ""/usr/bin/python3""]}",b1168cde4b39a778d7446781fda5cb81d24d441e79f14d0d2b48cc3c979ba5e5,608397ee70042eb548f9a2c3f895fa7dd126003e8f277bce9a0901fd1ca84ab9,Recorded settings and present executable lookup; not a claim that transient PATH text or ROS port is byte-identical.
a02_0_900,matched_gftt_for_continuation_splg,3,NEW_ADMISSION_CONTINUATION_REPLAY,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_coverage_monotone_router_v2/backend_replays/a02_0_900/klt/repeat3/vins_env_manifest.txt,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_admission_continuation_v1/backend_replays/a02_0_900/matched_gftt_for_continuation_splg/repeat3/vins_env_manifest.txt,1542828791787420320,1,1542828794.003567653,2.2161471843719482,1542828793786838784,1.999418464,Initialization log uses replay ROS clock; first VIO pose uses sensor timestamp. Neither is a per-ID residual receipt.,PASS,35,{},"{""rosbag"": [""/opt/ros/noetic/bin/rosbag"", ""/opt/ros/noetic/bin/rosbag""], ""roscore"": [""/opt/ros/noetic/bin/roscore"", ""/opt/ros/noetic/bin/roscore""], ""python3"": [""/usr/bin/python3"", ""/usr/bin/python3""]}",aea1e93837ba455613c90affce464e91e18f7bd155701b27c2fbb4d39d450069,672dafc176f0e45e6107b5ecf14acd3a5b7ab3252248a14baabc8221f13ee5c6,Recorded settings and present executable lookup; not a claim that transient PATH text or ROS port is byte-identical.
