timestamp,reference_valid,full_valid,drop_valid,klt_valid,common_valid,segment_id
1535224939.7878847,1,1,1,1,1,0
1535224939.8878846,1,1,1,1,1,0
1535224939.9878848,1,1,1,1,1,0
1535224940.0878847,1,1,1,1,1,0
1535224940.1878846,1,1,1,1,1,0
1535224940.2878847,1,1,1,1,1,0
1535224940.3878846,1,1,1,1,1,0
1535224940.4878848,1,1,1,1,1,0
1535224940.5878847,1,1,1,1,1,0
1535224940.6878846,1,1,1,1,1,0
1535224940.7878847,1,1,1,1,1,0
1535224940.8878846,1,1,1,1,1,0
1535224940.9878848,1,1,1,1,1,0
1535224941.0878847,1,1,1,1,1,0
1535224941.1878846,1,1,1,1,1,0
1535224941.2878847,1,1,1,1,1,0
1535224941.3878846,1,1,1,1,1,0
1535224941.4878848,1,1,1,1,1,0
1535224941.5878847,1,1,1,1,1,0
1535224941.6878846,1,1,1,1,1,0
1535224941.7878847,1,1,1,1,1,0
1535224941.8878846,1,1,1,1,1,0
1535224941.9878848,1,1,1,1,1,0
1535224942.0878847,1,1,1,1,1,0
1535224942.1878846,1,1,1,1,1,0
1535224942.2878847,1,1,1,1,1,0
1535224942.3878846,1,1,1,1,1,0
1535224942.4878848,1,1,1,1,1,0
1535224942.5878847,1,1,1,1,1,0
1535224942.6878846,1,1,1,1,1,0
1535224942.7878847,1,1,1,1,1,0
1535224942.8878846,1,1,1,1,1,0
1535224942.9878848,1,1,1,1,1,0
1535224943.0878847,1,1,1,1,1,0
1535224943.1878846,1,1,1,1,1,0
1535224943.2878847,1,1,1,1,1,0
1535224943.3878846,1,1,1,1,1,0
1535224943.4878848,1,1,1,1,1,0
1535224943.5878847,1,1,1,1,1,0
1535224943.6878846,1,1,1,1,1,0
1535224943.7878847,1,1,1,1,1,0
1535224943.8878846,1,1,1,1,1,0
1535224943.9878848,1,1,1,1,1,0
1535224944.0878847,1,1,1,1,1,0
1535224944.1878846,1,1,1,1,1,0
1535224944.2878847,1,1,1,1,1,0
1535224944.3878846,1,1,1,1,1,0
1535224944.4878848,1,1,1,1,1,0
1535224944.5878847,1,1,1,1,1,0
1535224944.6878846,1,1,1,1,1,0
1535224944.7878847,1,1,1,1,1,0
1535224944.8878846,1,1,1,1,1,0
1535224944.9878848,1,1,1,1,1,0
1535224945.0878847,1,1,1,1,1,0
1535224945.1878846,1,1,1,1,1,0
1535224945.2878847,1,1,1,1,1,0
1535224945.3878846,1,1,1,1,1,0
1535224945.4878848,1,1,1,1,1,0
1535224945.5878847,1,1,1,1,1,0
1535224945.6878846,1,1,1,1,1,0
1535224945.7878847,1,1,1,1,1,0
1535224945.8878846,1,1,1,1,1,0
1535224945.9878848,1,1,1,1,1,0
1535224946.0878847,1,1,1,1,1,0
1535224946.1878846,1,1,1,1,1,0
1535224946.2878847,1,1,1,1,1,0
1535224946.3878846,1,1,1,1,1,0
1535224946.4878848,1,1,1,1,1,0
1535224946.5878847,1,1,1,1,1,0
1535224946.6878846,1,1,1,1,1,0
1535224946.7878847,1,1,1,1,1,0
1535224946.8878846,1,1,1,1,1,0
1535224946.9878848,1,1,1,1,1,0
1535224947.0878847,1,1,1,1,1,0
1535224947.1878846,1,1,1,1,1,0
1535224947.2878847,1,1,1,1,1,0
1535224947.3878846,1,1,1,1,1,0
1535224947.4878848,1,1,1,1,1,0
1535224947.5878847,1,1,1,1,1,0
1535224947.6878846,1,1,1,1,1,0
1535224947.7878847,1,1,1,1,1,0
1535224947.8878846,1,1,1,1,1,0
1535224947.9878848,1,1,1,1,1,0
1535224948.0878847,1,1,1,1,1,0
1535224948.1878846,1,1,1,1,1,0
1535224948.2878847,1,1,1,1,1,0
1535224948.3878846,1,1,1,1,1,0
1535224948.4878848,1,1,1,1,1,0
1535224948.5878847,1,1,1,1,1,0
1535224948.6878846,1,1,1,1,1,0
1535224948.7878847,1,1,1,1,1,0
1535224948.8878846,1,1,1,1,1,0
1535224948.9878848,1,1,1,1,1,0
1535224949.0878847,1,1,1,1,1,0
1535224949.1878846,1,1,1,1,1,0
1535224949.2878847,1,1,1,1,1,0
1535224949.3878846,1,1,1,1,1,0
1535224949.4878848,1,1,1,1,1,0
1535224949.5878847,1,1,1,1,1,0
1535224949.6878846,1,1,1,1,1,0
1535224949.7878847,1,1,1,1,1,0
1535224949.8878846,1,1,1,1,1,0
1535224949.9878848,1,1,1,1,1,0
1535224950.0878847,1,1,1,1,1,0
1535224950.1878846,1,1,1,1,1,0
1535224950.2878847,1,1,1,1,1,0
1535224950.3878846,1,1,1,1,1,0
1535224950.4878848,1,1,1,1,1,0
1535224950.5878847,1,1,1,1,1,0
1535224950.6878846,1,1,1,1,1,0
1535224950.7878847,1,1,1,1,1,0
1535224950.8878846,1,1,1,1,1,0
1535224950.9878848,1,1,1,1,1,0
1535224951.0878847,1,1,1,1,1,0
1535224951.1878846,1,1,1,1,1,0
1535224951.2878847,1,1,1,1,1,0
1535224951.3878846,1,1,1,1,1,0
1535224951.4878848,1,1,1,1,1,0
1535224951.5878847,1,1,1,1,1,0
1535224951.6878846,1,1,1,1,1,0
1535224951.7878847,1,1,1,1,1,0
1535224951.8878846,1,1,1,1,1,0
1535224951.9878848,1,1,1,1,1,0
1535224952.0878847,1,1,1,1,1,0
1535224952.1878846,1,1,1,1,1,0
1535224952.2878847,1,1,1,1,1,0
1535224952.3878846,1,1,1,1,1,0
1535224952.4878848,1,1,1,1,1,0
1535224952.5878847,1,1,1,1,1,0
1535224952.6878846,1,1,1,1,1,0
1535224952.7878847,1,1,1,1,1,0
1535224952.8878846,1,1,1,1,1,0
1535224952.9878848,1,1,1,1,1,0
1535224953.0878847,1,1,1,1,1,0
1535224953.1878846,1,1,1,1,1,0
1535224953.2878847,1,1,1,1,1,0
1535224953.3878846,1,1,1,1,1,0
1535224953.4878848,1,1,1,1,1,0
1535224953.5878847,1,1,1,1,1,0
1535224953.6878846,1,1,1,1,1,0
1535224953.7878847,1,1,1,1,1,0
1535224953.8878846,1,1,1,1,1,0
1535224953.9878848,1,1,1,1,1,0
1535224954.0878847,1,1,1,1,1,0
1535224954.1878846,1,1,1,1,1,0
1535224954.2878847,1,1,1,1,1,0
1535224954.3878846,1,1,1,1,1,0
1535224954.4878848,1,1,1,1,1,0
1535224954.5878847,1,1,1,1,1,0
1535224954.6878846,1,1,1,1,1,0
1535224954.7878847,1,1,1,1,1,0
1535224954.8878846,1,1,1,1,1,0
1535224954.9878848,1,1,1,1,1,0
1535224955.0878847,1,1,1,1,1,0
1535224955.1878846,1,1,1,1,1,0
1535224955.2878847,1,1,1,1,1,0
1535224955.3878846,1,1,1,1,1,0
1535224955.4878848,1,1,1,1,1,0
1535224955.5878847,1,1,1,1,1,0
1535224955.6878846,1,1,1,1,1,0
1535224955.7878847,1,1,1,1,1,0
1535224955.8878846,1,1,1,1,1,0
1535224955.9878848,1,1,1,1,1,0
1535224956.0878847,1,1,1,1,1,0
1535224956.1878846,1,1,1,1,1,0
1535224956.2878847,1,1,1,1,1,0
1535224956.3878846,1,1,1,1,1,0
1535224956.4878848,1,1,1,1,1,0
1535224956.5878847,1,1,1,1,1,0
1535224956.6878846,1,1,1,1,1,0
1535224956.7878847,1,1,1,1,1,0
1535224956.8878846,1,1,1,1,1,0
1535224956.9878848,1,1,1,1,1,0
1535224957.0878847,1,1,1,1,1,0
1535224957.1878846,1,1,1,1,1,0
1535224957.2878847,1,1,1,1,1,0
1535224957.3878846,1,1,1,1,1,0
1535224957.4878848,1,1,1,1,1,0
1535224957.5878847,1,1,1,1,1,0
1535224957.6878846,1,1,1,1,1,0
1535224957.7878847,1,1,1,1,1,0
1535224957.8878846,1,1,1,1,1,0
1535224957.9878848,1,1,1,1,1,0
1535224958.0878847,1,1,1,1,1,0
1535224958.1878846,1,1,1,1,1,0
1535224958.2878847,1,1,1,1,1,0
1535224958.3878846,1,1,1,1,1,0
1535224958.4878848,1,1,1,1,1,0
1535224958.5878847,1,1,1,1,1,0
1535224958.6878846,1,1,1,1,1,0
1535224958.7878847,1,1,1,1,1,0
1535224958.8878846,1,1,1,1,1,0
1535224958.9878848,1,1,1,1,1,0
1535224959.0878847,1,1,1,1,1,0
1535224959.1878846,1,1,1,1,1,0
1535224959.2878847,1,1,1,1,1,0
1535224959.3878846,1,1,1,1,1,0
1535224959.4878848,1,1,1,1,1,0
1535224959.5878847,1,1,1,1,1,0
1535224959.6878846,1,1,1,1,1,0
1535224959.7878847,1,1,1,1,1,0
1535224959.8878846,1,1,1,1,1,0
1535224959.9878848,1,1,1,1,1,0
1535224960.0878847,1,1,1,1,1,0
1535224960.1878846,1,1,1,1,1,0
1535224960.2878847,1,1,1,1,1,0
1535224960.3878846,1,1,1,1,1,0
1535224960.4878848,1,1,1,1,1,0
1535224960.5878847,1,1,1,1,1,0
1535224960.6878846,1,1,1,1,1,0
1535224960.7878847,1,1,1,1,1,0
1535224960.8878846,1,1,1,1,1,0
1535224960.9878848,1,1,1,1,1,0
1535224961.0878847,1,1,1,1,1,0
1535224961.1878846,1,1,1,1,1,0
1535224961.2878847,1,1,1,1,1,0
1535224961.3878846,1,1,1,1,1,0
1535224961.4878848,1,1,1,1,1,0
1535224961.5878847,1,1,1,1,1,0
1535224961.6878846,1,1,1,1,1,0
1535224961.7878847,1,1,1,1,1,0
1535224961.8878846,1,1,1,1,1,0
1535224961.9878848,1,0,0,0,0,-1
