timestamp,reference_valid,B1_valid,common_valid,segment_id
1700603768.0582888,1,1,1,0
1700603768.1582887,1,1,1,0
1700603768.2582889,1,1,1,0
1700603768.3582888,1,1,1,0
1700603768.4582889,1,1,1,0
1700603768.5582888,1,1,1,0
1700603768.6582887,1,1,1,0
1700603768.7582889,1,1,1,0
1700603768.8582888,1,1,1,0
1700603768.9582889,1,1,1,0
1700603769.0582888,1,1,1,0
1700603769.1582887,1,1,1,0
1700603769.2582889,1,1,1,0
1700603769.3582888,1,1,1,0
1700603769.4582889,1,1,1,0
1700603769.5582888,1,1,1,0
1700603769.6582887,1,1,1,0
1700603769.7582889,1,1,1,0
1700603769.8582888,1,1,1,0
1700603769.9582889,1,1,1,0
1700603770.0582888,1,1,1,0
1700603770.1582887,1,1,1,0
1700603770.2582889,1,1,1,0
1700603770.3582888,1,1,1,0
1700603770.4582889,1,1,1,0
1700603770.5582888,1,1,1,0
1700603770.6582887,1,1,1,0
1700603770.7582889,1,1,1,0
1700603770.8582888,1,1,1,0
1700603770.9582889,1,1,1,0
1700603771.0582888,1,1,1,0
1700603771.1582887,1,1,1,0
1700603771.2582889,1,1,1,0
1700603771.3582888,1,1,1,0
1700603771.4582889,1,1,1,0
1700603771.5582888,1,1,1,0
1700603771.6582887,1,1,1,0
1700603771.7582889,1,1,1,0
1700603771.8582888,1,1,1,0
1700603771.9582889,1,1,1,0
1700603772.0582888,1,1,1,0
1700603772.1582887,1,1,1,0
1700603772.2582889,1,1,1,0
1700603772.3582888,1,1,1,0
1700603772.4582889,1,1,1,0
1700603772.5582888,1,1,1,0
1700603772.6582887,1,1,1,0
1700603772.7582889,1,1,1,0
1700603772.8582888,1,1,1,0
1700603772.9582889,1,1,1,0
1700603773.0582888,1,1,1,0
1700603773.1582887,1,1,1,0
1700603773.2582889,1,1,1,0
1700603773.3582888,1,1,1,0
1700603773.4582889,1,1,1,0
1700603773.5582888,1,1,1,0
1700603773.6582887,1,1,1,0
1700603773.7582889,1,1,1,0
1700603773.8582888,1,1,1,0
1700603773.9582889,1,1,1,0
1700603774.0582888,1,1,1,0
1700603774.1582887,1,1,1,0
1700603774.2582889,1,1,1,0
1700603774.3582888,1,1,1,0
1700603774.4582889,1,1,1,0
1700603774.5582888,1,1,1,0
1700603774.6582887,1,1,1,0
1700603774.7582889,1,1,1,0
1700603774.8582888,1,1,1,0
1700603774.9582889,1,1,1,0
1700603775.0582888,1,1,1,0
1700603775.1582887,1,1,1,0
1700603775.2582889,1,1,1,0
1700603775.3582888,1,1,1,0
1700603775.4582889,1,1,1,0
1700603775.5582888,1,1,1,0
1700603775.6582887,1,1,1,0
1700603775.7582889,1,1,1,0
1700603775.8582888,1,1,1,0
1700603775.9582889,1,1,1,0
1700603776.0582888,1,1,1,0
1700603776.1582887,1,1,1,0
1700603776.2582889,1,1,1,0
1700603776.3582888,1,1,1,0
1700603776.4582889,1,1,1,0
1700603776.5582888,1,1,1,0
1700603776.6582887,1,1,1,0
1700603776.7582889,1,1,1,0
1700603776.8582888,1,1,1,0
1700603776.9582889,1,1,1,0
1700603777.0582888,1,1,1,0
1700603777.1582887,1,1,1,0
1700603777.2582889,1,1,1,0
1700603777.3582888,1,1,1,0
1700603777.4582889,1,1,1,0
1700603777.5582888,1,1,1,0
1700603777.6582887,1,1,1,0
1700603777.7582889,1,1,1,0
1700603777.8582888,1,1,1,0
1700603777.9582889,1,1,1,0
1700603778.0582888,1,1,1,0
1700603778.1582887,1,1,1,0
1700603778.2582889,1,1,1,0
1700603778.3582888,1,1,1,0
1700603778.4582889,1,1,1,0
1700603778.5582888,1,1,1,0
1700603778.6582887,1,1,1,0
1700603778.7582889,1,1,1,0
1700603778.8582888,1,1,1,0
1700603778.9582889,1,1,1,0
1700603779.0582888,1,1,1,0
1700603779.1582887,1,1,1,0
1700603779.2582889,1,1,1,0
1700603779.3582888,1,1,1,0
1700603779.4582889,1,1,1,0
1700603779.5582888,1,1,1,0
1700603779.6582887,1,1,1,0
1700603779.7582889,1,1,1,0
1700603779.8582888,1,1,1,0
1700603779.9582889,1,1,1,0
1700603780.0582888,1,1,1,0
1700603780.1582887,1,1,1,0
1700603780.2582889,1,1,1,0
1700603780.3582888,1,1,1,0
1700603780.4582889,1,1,1,0
1700603780.5582888,1,1,1,0
1700603780.6582887,1,1,1,0
1700603780.7582889,1,1,1,0
1700603780.8582888,1,1,1,0
1700603780.9582889,1,1,1,0
1700603781.0582888,1,1,1,0
1700603781.1582887,1,1,1,0
1700603781.2582889,1,1,1,0
1700603781.3582888,1,1,1,0
1700603781.4582889,1,1,1,0
1700603781.5582888,1,1,1,0
1700603781.6582887,1,1,1,0
1700603781.7582889,1,1,1,0
1700603781.8582888,1,1,1,0
1700603781.9582889,1,1,1,0
1700603782.0582888,1,1,1,0
1700603782.1582887,1,1,1,0
1700603782.2582889,1,1,1,0
1700603782.3582888,1,1,1,0
1700603782.4582889,1,1,1,0
1700603782.5582888,1,1,1,0
1700603782.6582887,1,1,1,0
1700603782.7582889,1,1,1,0
1700603782.8582888,1,1,1,0
1700603782.9582889,1,1,1,0
1700603783.0582888,1,1,1,0
1700603783.1582887,1,1,1,0
1700603783.2582889,1,1,1,0
1700603783.3582888,1,1,1,0
1700603783.4582889,1,1,1,0
1700603783.5582888,1,1,1,0
1700603783.6582887,1,1,1,0
1700603783.7582889,1,1,1,0
1700603783.8582888,1,1,1,0
1700603783.9582889,1,1,1,0
1700603784.0582888,1,1,1,0
1700603784.1582887,1,1,1,0
1700603784.2582889,1,1,1,0
1700603784.3582888,1,1,1,0
1700603784.4582889,1,1,1,0
1700603784.5582888,1,1,1,0
1700603784.6582887,1,1,1,0
1700603784.7582889,1,1,1,0
1700603784.8582888,1,1,1,0
1700603784.9582889,1,1,1,0
1700603785.0582888,1,1,1,0
1700603785.1582887,1,1,1,0
1700603785.2582889,1,1,1,0
1700603785.3582888,1,1,1,0
1700603785.4582889,1,1,1,0
1700603785.5582888,1,1,1,0
1700603785.6582887,1,1,1,0
1700603785.7582889,1,1,1,0
1700603785.8582888,1,1,1,0
1700603785.9582889,1,1,1,0
1700603786.0582888,1,1,1,0
1700603786.1582887,1,1,1,0
1700603786.2582889,1,1,1,0
1700603786.3582888,1,1,1,0
1700603786.4582889,1,1,1,0
1700603786.5582888,1,1,1,0
1700603786.6582887,1,1,1,0
1700603786.7582889,1,1,1,0
1700603786.8582888,1,1,1,0
1700603786.9582889,1,1,1,0
1700603787.0582888,1,1,1,0
1700603787.1582887,1,1,1,0
1700603787.2582889,1,1,1,0
1700603787.3582888,1,1,1,0
1700603787.4582889,1,1,1,0
1700603787.5582888,1,1,1,0
1700603787.6582887,1,1,1,0
1700603787.7582889,1,1,1,0
1700603787.8582888,1,1,1,0
1700603787.9582889,1,1,1,0
1700603788.0582888,1,1,1,0
1700603788.1582887,1,1,1,0
1700603788.2582889,1,1,1,0
1700603788.3582888,1,1,1,0
1700603788.4582889,1,1,1,0
1700603788.5582888,1,1,1,0
1700603788.6582887,1,1,1,0
1700603788.7582889,1,1,1,0
1700603788.8582888,1,1,1,0
1700603788.9582889,1,1,1,0
1700603789.0582888,1,1,1,0
1700603789.1582887,1,1,1,0
1700603789.2582889,1,1,1,0
1700603789.3582888,1,1,1,0
1700603789.4582889,1,1,1,0
1700603789.5582888,1,1,1,0
1700603789.6582887,1,1,1,0
1700603789.7582889,1,1,1,0
1700603789.8582888,1,1,1,0
1700603789.9582889,1,1,1,0
1700603790.0582888,1,1,1,0
1700603790.1582887,1,1,1,0
1700603790.2582889,1,1,1,0
1700603790.3582888,1,1,1,0
1700603790.4582889,1,1,1,0
1700603790.5582888,1,1,1,0
1700603790.6582887,1,1,1,0
1700603790.7582889,1,1,1,0
1700603790.8582888,1,1,1,0
1700603790.9582889,1,1,1,0
1700603791.0582888,1,1,1,0
1700603791.1582887,1,1,1,0
1700603791.2582889,1,1,1,0
1700603791.3582888,1,1,1,0
1700603791.4582889,1,1,1,0
1700603791.5582888,1,1,1,0
1700603791.6582887,1,1,1,0
1700603791.7582889,1,1,1,0
1700603791.8582888,1,1,1,0
1700603791.9582889,1,1,1,0
1700603792.0582888,1,1,1,0
1700603792.1582887,1,1,1,0
1700603792.2582889,1,1,1,0
1700603792.3582888,1,1,1,0
1700603792.4582889,1,1,1,0
1700603792.5582888,1,1,1,0
1700603792.6582887,1,1,1,0
1700603792.7582889,1,1,1,0
1700603792.8582888,1,1,1,0
1700603792.9582889,1,1,1,0
1700603793.0582888,1,1,1,0
1700603793.1582887,1,1,1,0
1700603793.2582889,1,1,1,0
1700603793.3582888,1,1,1,0
1700603793.4582889,1,1,1,0
1700603793.5582888,1,1,1,0
1700603793.6582887,1,1,1,0
1700603793.7582889,1,1,1,0
1700603793.8582888,1,1,1,0
1700603793.9582889,1,1,1,0
1700603794.0582888,1,1,1,0
1700603794.1582887,1,1,1,0
1700603794.2582889,1,1,1,0
1700603794.3582888,1,1,1,0
1700603794.4582889,1,1,1,0
1700603794.5582888,1,1,1,0
1700603794.6582887,1,1,1,0
1700603794.7582889,1,1,1,0
1700603794.8582888,1,1,1,0
1700603794.9582889,1,1,1,0
1700603795.0582888,1,1,1,0
1700603795.1582887,1,1,1,0
1700603795.2582889,1,1,1,0
1700603795.3582888,1,1,1,0
1700603795.4582889,1,1,1,0
1700603795.5582888,1,1,1,0
1700603795.6582887,1,1,1,0
1700603795.7582889,1,1,1,0
1700603795.8582888,1,1,1,0
1700603795.9582889,1,1,1,0
1700603796.0582888,1,1,1,0
1700603796.1582887,1,1,1,0
1700603796.2582889,1,1,1,0
1700603796.3582888,1,1,1,0
1700603796.4582889,1,1,1,0
1700603796.5582888,1,1,1,0
1700603796.6582887,1,1,1,0
1700603796.7582889,1,1,1,0
1700603796.8582888,1,1,1,0
1700603796.9582889,1,1,1,0
1700603797.0582888,1,1,1,0
1700603797.1582887,1,1,1,0
1700603797.2582889,1,1,1,0
1700603797.3582888,1,1,1,0
1700603797.4582889,1,1,1,0
1700603797.5582888,1,1,1,0
1700603797.6582887,1,1,1,0
1700603797.7582889,1,1,1,0
1700603797.8582888,1,0,0,-1
