timestamp,reference_valid,full_valid,drop_valid,klt_valid,common_valid,segment_id
1372687794.2305505,1,1,1,1,1,0
1372687794.3305507,1,1,1,1,1,0
1372687794.4305506,1,1,1,1,1,0
1372687794.5305507,1,1,1,1,1,0
1372687794.6305506,1,1,1,1,1,0
1372687794.7305505,1,1,1,1,1,0
1372687794.8305507,1,1,1,1,1,0
1372687794.9305506,1,1,1,1,1,0
1372687795.0305507,1,1,1,1,1,0
1372687795.1305506,1,1,1,1,1,0
1372687795.2305505,1,1,1,1,1,0
1372687795.3305507,1,1,1,1,1,0
1372687795.4305506,1,1,1,1,1,0
1372687795.5305507,1,1,1,1,1,0
1372687795.6305506,1,1,1,1,1,0
1372687795.7305505,1,1,1,1,1,0
1372687795.8305507,1,1,1,1,1,0
1372687795.9305506,1,1,1,1,1,0
1372687796.0305507,1,1,1,1,1,0
1372687796.1305506,1,1,1,1,1,0
1372687796.2305505,1,1,1,1,1,0
1372687796.3305507,1,1,1,1,1,0
1372687796.4305506,1,1,1,1,1,0
1372687796.5305507,1,1,1,1,1,0
1372687796.6305506,1,1,1,1,1,0
1372687796.7305505,1,1,1,1,1,0
1372687796.8305507,1,1,1,1,1,0
1372687796.9305506,1,1,1,1,1,0
1372687797.0305507,1,1,1,1,1,0
1372687797.1305506,1,1,1,1,1,0
1372687797.2305505,1,1,1,1,1,0
1372687797.3305507,1,1,1,1,1,0
1372687797.4305506,1,1,1,1,1,0
1372687797.5305507,1,1,1,1,1,0
1372687797.6305506,1,1,1,1,1,0
1372687797.7305505,1,1,1,1,1,0
1372687797.8305507,1,1,1,1,1,0
1372687797.9305506,1,1,1,1,1,0
1372687798.0305507,1,1,1,1,1,0
1372687798.1305506,1,1,1,1,1,0
1372687798.2305505,1,1,1,1,1,0
1372687798.3305507,1,1,1,1,1,0
1372687798.4305506,1,1,1,1,1,0
1372687798.5305507,1,1,1,1,1,0
1372687798.6305506,1,1,1,1,1,0
1372687798.7305505,1,1,1,1,1,0
1372687798.8305507,1,1,1,1,1,0
1372687798.9305506,1,1,1,1,1,0
1372687799.0305507,1,1,1,1,1,0
1372687799.1305506,1,1,1,1,1,0
1372687799.2305505,1,1,1,1,1,0
1372687799.3305507,1,1,1,1,1,0
1372687799.4305506,1,1,1,1,1,0
1372687799.5305507,1,1,1,1,1,0
1372687799.6305506,1,1,1,1,1,0
1372687799.7305505,1,1,1,1,1,0
1372687799.8305507,1,1,1,1,1,0
1372687799.9305506,1,1,1,1,1,0
1372687800.0305507,1,1,1,1,1,0
1372687800.1305506,1,1,1,1,1,0
1372687800.2305505,1,1,1,1,1,0
1372687800.3305507,1,1,1,1,1,0
1372687800.4305506,1,1,1,1,1,0
1372687800.5305507,1,1,1,1,1,0
1372687800.6305506,1,1,1,1,1,0
1372687800.7305505,1,1,1,1,1,0
1372687800.8305507,1,1,1,1,1,0
1372687800.9305506,1,1,1,1,1,0
1372687801.0305507,1,1,1,1,1,0
1372687801.1305506,1,1,1,1,1,0
1372687801.2305505,1,1,1,1,1,0
1372687801.3305507,1,1,1,1,1,0
1372687801.4305506,1,1,1,1,1,0
1372687801.5305507,1,1,1,1,1,0
1372687801.6305506,1,1,1,1,1,0
1372687801.7305505,1,1,1,1,1,0
1372687801.8305507,1,1,1,1,1,0
1372687801.9305506,1,1,1,1,1,0
1372687802.0305507,1,1,1,1,1,0
1372687802.1305506,1,1,1,1,1,0
1372687802.2305505,1,1,1,1,1,0
1372687802.3305507,1,1,1,1,1,0
1372687802.4305506,1,1,1,1,1,0
1372687802.5305507,1,1,1,1,1,0
1372687802.6305506,1,1,1,1,1,0
1372687802.7305505,1,1,1,1,1,0
1372687802.8305507,1,1,1,1,1,0
1372687802.9305506,1,1,1,1,1,0
1372687803.0305507,1,1,1,1,1,0
1372687803.1305506,1,1,1,1,1,0
1372687803.2305505,1,1,1,1,1,0
1372687803.3305507,1,1,1,1,1,0
1372687803.4305506,1,1,1,1,1,0
1372687803.5305507,1,1,1,1,1,0
1372687803.6305506,1,1,1,1,1,0
1372687803.7305505,1,1,1,1,1,0
1372687803.8305507,1,1,1,1,1,0
1372687803.9305506,1,1,1,1,1,0
1372687804.0305507,1,1,1,1,1,0
1372687804.1305506,1,1,1,1,1,0
1372687804.2305505,1,1,1,1,1,0
1372687804.3305507,1,1,1,1,1,0
1372687804.4305506,1,1,1,1,1,0
1372687804.5305507,1,1,1,1,1,0
1372687804.6305506,1,1,1,1,1,0
1372687804.7305505,1,1,1,1,1,0
1372687804.8305507,1,1,1,1,1,0
1372687804.9305506,1,1,1,1,1,0
1372687805.0305507,1,1,1,1,1,0
1372687805.1305506,1,1,1,1,1,0
1372687805.2305505,1,1,1,1,1,0
1372687805.3305507,1,1,1,1,1,0
1372687805.4305506,1,1,1,1,1,0
1372687805.5305507,1,1,1,1,1,0
1372687805.6305506,1,1,1,1,1,0
1372687805.7305505,1,1,1,1,1,0
1372687805.8305507,1,1,1,1,1,0
1372687805.9305506,1,1,1,1,1,0
1372687806.0305507,1,1,1,1,1,0
1372687806.1305506,1,1,1,1,1,0
1372687806.2305505,1,1,1,1,1,0
1372687806.3305507,1,1,1,1,1,0
1372687806.4305506,1,1,1,1,1,0
1372687806.5305507,1,1,1,1,1,0
1372687806.6305506,1,1,1,1,1,0
1372687806.7305505,1,1,1,1,1,0
1372687806.8305507,1,1,1,1,1,0
1372687806.9305506,1,1,1,1,1,0
1372687807.0305507,1,1,1,1,1,0
1372687807.1305506,1,1,1,1,1,0
1372687807.2305505,1,1,1,1,1,0
1372687807.3305507,1,1,1,1,1,0
1372687807.4305506,1,1,1,1,1,0
1372687807.5305507,1,1,1,1,1,0
1372687807.6305506,1,1,1,1,1,0
1372687807.7305505,1,1,1,1,1,0
1372687807.8305507,1,1,1,1,1,0
1372687807.9305506,1,1,1,1,1,0
1372687808.0305507,1,1,1,1,1,0
1372687808.1305506,1,1,1,1,1,0
1372687808.2305505,1,1,1,1,1,0
1372687808.3305507,1,1,1,1,1,0
1372687808.4305506,1,1,1,1,1,0
1372687808.5305507,1,1,1,1,1,0
1372687808.6305506,1,1,1,1,1,0
1372687808.7305505,1,1,1,1,1,0
1372687808.8305507,1,1,1,1,1,0
1372687808.9305506,1,1,1,1,1,0
1372687809.0305507,1,1,1,1,1,0
1372687809.1305506,1,1,1,1,1,0
1372687809.2305505,1,1,1,1,1,0
1372687809.3305507,1,1,1,1,1,0
1372687809.4305506,1,1,1,1,1,0
1372687809.5305507,1,1,1,1,1,0
1372687809.6305506,1,1,1,1,1,0
1372687809.7305505,1,1,1,1,1,0
1372687809.8305507,1,1,1,1,1,0
1372687809.9305506,1,1,1,1,1,0
1372687810.0305507,1,1,1,1,1,0
1372687810.1305506,1,1,1,1,1,0
1372687810.2305505,1,1,1,1,1,0
1372687810.3305507,1,1,1,1,1,0
1372687810.4305506,1,1,1,1,1,0
1372687810.5305507,1,1,1,1,1,0
1372687810.6305506,1,1,1,1,1,0
1372687810.7305505,1,1,1,1,1,0
1372687810.8305507,1,1,1,1,1,0
1372687810.9305506,1,1,1,1,1,0
1372687811.0305507,1,1,1,1,1,0
1372687811.1305506,1,1,1,1,1,0
1372687811.2305505,1,1,1,1,1,0
1372687811.3305507,1,1,1,1,1,0
1372687811.4305506,1,1,1,1,1,0
1372687811.5305507,1,1,1,1,1,0
1372687811.6305506,1,1,1,1,1,0
1372687811.7305505,1,1,1,1,1,0
1372687811.8305507,1,1,1,1,1,0
1372687811.9305506,1,1,1,1,1,0
1372687812.0305507,1,1,1,1,1,0
1372687812.1305506,1,1,1,1,1,0
1372687812.2305505,1,1,1,1,1,0
1372687812.3305507,1,1,1,1,1,0
1372687812.4305506,1,1,1,1,1,0
1372687812.5305507,1,1,1,1,1,0
1372687812.6305506,1,1,1,1,1,0
1372687812.7305505,1,1,1,1,1,0
1372687812.8305507,1,1,1,1,1,0
1372687812.9305506,1,1,1,1,1,0
1372687813.0305507,1,1,1,1,1,0
1372687813.1305506,1,1,1,1,1,0
1372687813.2305505,1,1,1,1,1,0
1372687813.3305507,1,1,1,1,1,0
1372687813.4305506,1,1,1,1,1,0
1372687813.5305507,1,0,0,0,0,-1
1372687813.6305506,1,0,0,0,0,-1
1372687813.7305505,1,0,0,0,0,-1
1372687813.8305507,1,0,0,0,0,-1
1372687813.9305506,1,0,0,0,0,-1
1372687814.0305507,1,0,0,0,0,-1
