timestamp,reference_valid,full_valid,drop_valid,klt_valid,common_valid,segment_id
1372687665.4680324,1,0,0,0,0,-1
1372687665.5680325,1,0,0,0,0,-1
1372687665.6680324,1,0,0,0,0,-1
1372687665.7680323,1,0,0,0,0,-1
1372687665.8680325,1,0,0,0,0,-1
1372687665.9680324,1,0,0,0,0,-1
1372687666.0680325,1,0,0,0,0,-1
1372687666.1680324,1,0,0,0,0,-1
1372687666.2680323,1,1,1,1,1,0
1372687666.3680325,1,1,1,1,1,0
1372687666.4680324,1,1,1,1,1,0
1372687666.5680325,1,1,1,1,1,0
1372687666.6680324,1,1,1,1,1,0
1372687666.7680323,1,1,1,1,1,0
1372687666.8680325,1,1,1,1,1,0
1372687666.9680324,1,1,1,1,1,0
1372687667.0680325,1,1,1,1,1,0
1372687667.1680324,1,1,1,1,1,0
1372687667.2680323,1,1,1,1,1,0
1372687667.3680325,1,1,1,1,1,0
1372687667.4680324,1,1,1,1,1,0
1372687667.5680325,1,1,1,1,1,0
1372687667.6680324,1,1,1,1,1,0
1372687667.7680323,1,1,1,1,1,0
1372687667.8680325,1,1,1,1,1,0
1372687667.9680324,1,1,1,1,1,0
1372687668.0680325,1,1,1,1,1,0
1372687668.1680324,1,1,1,1,1,0
1372687668.2680323,1,1,1,1,1,0
1372687668.3680325,1,1,1,1,1,0
1372687668.4680324,1,1,1,1,1,0
1372687668.5680325,1,1,1,1,1,0
1372687668.6680324,1,1,1,1,1,0
1372687668.7680323,1,1,1,1,1,0
1372687668.8680325,1,1,1,1,1,0
1372687668.9680324,1,1,1,1,1,0
1372687669.0680325,1,1,1,1,1,0
1372687669.1680324,1,1,1,1,1,0
1372687669.2680323,1,1,1,1,1,0
1372687669.3680325,1,1,1,1,1,0
1372687669.4680324,1,1,1,1,1,0
1372687669.5680325,1,1,1,1,1,0
1372687669.6680324,1,1,1,1,1,0
1372687669.7680323,1,1,1,1,1,0
1372687669.8680325,1,1,1,1,1,0
1372687669.9680324,1,1,1,1,1,0
1372687670.0680325,1,1,1,1,1,0
1372687670.1680324,1,1,1,1,1,0
1372687670.2680323,1,1,1,1,1,0
1372687670.3680325,1,1,1,1,1,0
1372687670.4680324,1,1,1,1,1,0
1372687670.5680325,1,1,1,1,1,0
1372687670.6680324,1,1,1,1,1,0
1372687670.7680323,1,1,1,1,1,0
1372687670.8680325,1,1,1,1,1,0
1372687670.9680324,1,1,1,1,1,0
1372687671.0680325,1,1,1,1,1,0
1372687671.1680324,1,1,1,1,1,0
1372687671.2680323,1,1,1,1,1,0
1372687671.3680325,1,1,1,1,1,0
1372687671.4680324,1,1,1,1,1,0
1372687671.5680325,1,1,1,1,1,0
1372687671.6680324,1,1,1,1,1,0
1372687671.7680323,1,1,1,1,1,0
1372687671.8680325,1,1,1,1,1,0
1372687671.9680324,1,1,1,1,1,0
1372687672.0680325,1,1,1,1,1,0
1372687672.1680324,1,1,1,1,1,0
1372687672.2680323,1,1,1,1,1,0
1372687672.3680325,1,1,1,1,1,0
1372687672.4680324,1,1,1,1,1,0
1372687672.5680325,1,1,1,1,1,0
1372687672.6680324,1,1,1,1,1,0
1372687672.7680323,1,1,1,1,1,0
1372687672.8680325,1,1,1,1,1,0
1372687672.9680324,1,1,1,1,1,0
1372687673.0680325,1,1,1,1,1,0
1372687673.1680324,1,1,1,1,1,0
1372687673.2680323,1,1,1,1,1,0
1372687673.3680325,1,1,1,1,1,0
1372687673.4680324,1,1,1,1,1,0
1372687673.5680325,1,1,1,1,1,0
1372687673.6680324,1,1,1,1,1,0
1372687673.7680323,1,1,1,1,1,0
1372687673.8680325,1,1,1,1,1,0
1372687673.9680324,1,1,1,1,1,0
1372687674.0680325,1,1,1,1,1,0
1372687674.1680324,1,1,1,1,1,0
1372687674.2680323,1,1,1,1,1,0
1372687674.3680325,1,1,1,1,1,0
1372687674.4680324,1,1,1,1,1,0
1372687674.5680325,1,1,1,1,1,0
1372687674.6680324,1,1,1,1,1,0
1372687674.7680323,1,1,1,1,1,0
1372687674.8680325,1,1,1,1,1,0
1372687674.9680324,1,1,1,1,1,0
1372687675.0680325,1,1,1,1,1,0
1372687675.1680324,1,1,1,1,1,0
1372687675.2680323,1,1,1,1,1,0
1372687675.3680325,1,1,1,1,1,0
1372687675.4680324,1,1,1,1,1,0
1372687675.5680325,1,1,1,1,1,0
1372687675.6680324,1,1,1,1,1,0
1372687675.7680323,1,1,1,1,1,0
1372687675.8680325,1,1,1,1,1,0
1372687675.9680324,1,1,1,1,1,0
1372687676.0680325,1,1,1,1,1,0
1372687676.1680324,1,1,1,1,1,0
1372687676.2680323,1,1,1,1,1,0
1372687676.3680325,1,1,1,1,1,0
1372687676.4680324,1,1,1,1,1,0
1372687676.5680325,1,1,1,1,1,0
1372687676.6680324,1,1,1,1,1,0
1372687676.7680323,1,1,1,1,1,0
1372687676.8680325,1,1,1,1,1,0
1372687676.9680324,1,1,1,1,1,0
1372687677.0680325,1,1,1,1,1,0
1372687677.1680324,1,1,1,1,1,0
1372687677.2680323,1,1,1,1,1,0
1372687677.3680325,1,1,1,1,1,0
1372687677.4680324,1,1,1,1,1,0
1372687677.5680325,1,1,1,1,1,0
1372687677.6680324,1,1,1,1,1,0
1372687677.7680323,1,1,1,1,1,0
1372687677.8680325,1,1,1,1,1,0
1372687677.9680324,1,1,1,1,1,0
1372687678.0680325,1,1,1,1,1,0
1372687678.1680324,1,1,1,1,1,0
1372687678.2680323,1,1,1,1,1,0
1372687678.3680325,1,1,1,1,1,0
1372687678.4680324,1,1,1,1,1,0
1372687678.5680325,1,1,1,1,1,0
1372687678.6680324,1,1,1,1,1,0
1372687678.7680323,1,1,1,1,1,0
1372687678.8680325,1,1,1,1,1,0
1372687678.9680324,1,1,1,1,1,0
1372687679.0680325,1,1,1,1,1,0
1372687679.1680324,1,1,1,1,1,0
1372687679.2680323,1,1,1,1,1,0
1372687679.3680325,1,1,1,1,1,0
1372687679.4680324,1,1,1,1,1,0
1372687679.5680325,1,1,1,1,1,0
1372687679.6680324,1,1,1,1,1,0
1372687679.7680323,1,1,1,1,1,0
1372687679.8680325,1,1,1,1,1,0
1372687679.9680324,1,1,1,1,1,0
1372687680.0680325,1,1,1,1,1,0
1372687680.1680324,1,1,1,1,1,0
1372687680.2680323,1,1,1,1,1,0
1372687680.3680325,1,1,1,1,1,0
1372687680.4680324,1,1,1,1,1,0
1372687680.5680325,1,1,1,1,1,0
1372687680.6680324,1,1,1,1,1,0
1372687680.7680323,1,1,1,1,1,0
1372687680.8680325,1,1,1,1,1,0
1372687680.9680324,1,1,1,1,1,0
1372687681.0680325,1,1,1,1,1,0
1372687681.1680324,1,1,1,1,1,0
1372687681.2680323,1,1,1,1,1,0
1372687681.3680325,1,1,1,1,1,0
1372687681.4680324,1,1,1,1,1,0
1372687681.5680325,1,1,1,1,1,0
1372687681.6680324,1,1,1,1,1,0
1372687681.7680323,1,1,1,1,1,0
1372687681.8680325,1,1,1,1,1,0
1372687681.9680324,1,1,1,1,1,0
1372687682.0680325,1,1,1,1,1,0
1372687682.1680324,1,1,1,1,1,0
1372687682.2680323,1,1,1,1,1,0
1372687682.3680325,1,1,1,1,1,0
1372687682.4680324,1,1,1,1,1,0
1372687682.5680325,1,1,1,1,1,0
1372687682.6680324,1,1,1,1,1,0
1372687682.7680323,1,1,1,1,1,0
1372687682.8680325,1,1,1,1,1,0
1372687682.9680324,1,1,1,1,1,0
1372687683.0680325,1,1,1,1,1,0
1372687683.1680324,1,1,1,1,1,0
1372687683.2680323,1,1,1,1,1,0
1372687683.3680325,1,1,1,1,1,0
1372687683.4680324,1,1,1,1,1,0
1372687683.5680325,1,1,1,1,1,0
1372687683.6680324,1,1,1,1,1,0
1372687683.7680323,1,1,1,1,1,0
1372687683.8680325,1,1,1,1,1,0
1372687683.9680324,1,1,1,1,1,0
1372687684.0680325,1,1,1,1,1,0
1372687684.1680324,1,1,1,1,1,0
1372687684.2680323,1,1,1,1,1,0
1372687684.3680325,1,1,1,1,1,0
1372687684.4680324,1,1,1,1,1,0
1372687684.5680325,1,1,1,1,1,0
1372687684.6680324,1,1,1,1,1,0
1372687684.7680323,1,1,1,1,1,0
1372687684.8680325,1,1,1,1,1,0
1372687684.9680324,1,1,1,1,1,0
1372687685.0680325,1,1,1,1,1,0
1372687685.1680324,1,1,1,1,1,0
1372687685.2680323,1,1,1,1,1,0
1372687685.3680325,1,1,1,1,1,0
1372687685.4680324,1,1,1,1,1,0
1372687685.5680325,1,1,1,1,1,0
1372687685.6680324,1,1,1,1,1,0
1372687685.7680323,1,1,1,1,1,0
1372687685.8680325,1,1,1,1,1,0
1372687685.9680324,1,1,1,1,1,0
1372687686.0680325,1,1,1,1,1,0
1372687686.1680324,1,1,1,1,1,0
1372687686.2680323,1,1,1,1,1,0
1372687686.3680325,1,1,1,1,1,0
1372687686.4680324,1,1,1,1,1,0
1372687686.5680325,1,1,1,1,1,0
1372687686.6680324,1,1,1,1,1,0
1372687686.7680323,1,1,1,1,1,0
1372687686.8680325,1,1,1,1,1,0
1372687686.9680324,1,1,1,1,1,0
1372687687.0680325,1,1,1,1,1,0
1372687687.1680324,1,1,1,1,1,0
1372687687.2680323,1,1,1,1,1,0
1372687687.3680325,1,1,1,1,1,0
1372687687.4680324,1,1,1,1,1,0
1372687687.5680325,1,1,1,1,1,0
1372687687.6680324,1,1,1,1,1,0
1372687687.7680323,1,1,1,1,1,0
1372687687.8680325,1,1,1,1,1,0
1372687687.9680324,1,1,1,1,1,0
1372687688.0680325,1,1,1,1,1,0
1372687688.1680324,1,1,1,1,1,0
1372687688.2680323,1,1,1,1,1,0
1372687688.3680325,1,1,1,1,1,0
1372687688.4680324,1,0,0,0,0,-1
1372687688.5680325,1,0,0,0,0,-1
1372687688.6680324,1,0,0,0,0,-1
1372687688.7680323,1,0,0,0,0,-1
1372687688.8680325,1,0,0,0,0,-1
1372687688.9680324,1,0,0,0,0,-1
