window_id,run_slug,arm,repeat,feature_bag_path,feature_bag_sha256,config_path,config_sha256,camera_path,camera_sha256,vins_node_sha256,vins_lib_sha256,source_contract,same_config_all_arms_repeats,status
afrl:cemetery:0003,afrl_cemetery_s135_d045,splg,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every2_fsbccv3_afrl_cemetery_s135_d045_splg/features.bag,a57d498bbe8d5fa845cb0444aef7dc73a4cb08e3b6cc149a81862550479583dd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/afrl_cemetery_s135_d045/vins_same_backend.yaml,51319b66095e8b7d4c7b423408bdc7bcac8b205c97e1330aec2371eb28016d5a,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/afrl_cemetery_s135_d045/afrl_cave_cam0_pinhole.yaml,9580011fcaa23217407c1d1dbf616d57e95d81498293129f70bc0700e40e5154,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/afrl_cave_v31/external_klt_every2_fsbccv3_afrl_cemetery_s135_d045_klt/vins_afrl_cave_external.yaml,PASS,COMPLETE
afrl:cemetery:0003,afrl_cemetery_s135_d045,splg,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every2_fsbccv3_afrl_cemetery_s135_d045_splg/features.bag,a57d498bbe8d5fa845cb0444aef7dc73a4cb08e3b6cc149a81862550479583dd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/afrl_cemetery_s135_d045/vins_same_backend.yaml,51319b66095e8b7d4c7b423408bdc7bcac8b205c97e1330aec2371eb28016d5a,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/afrl_cemetery_s135_d045/afrl_cave_cam0_pinhole.yaml,9580011fcaa23217407c1d1dbf616d57e95d81498293129f70bc0700e40e5154,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/afrl_cave_v31/external_klt_every2_fsbccv3_afrl_cemetery_s135_d045_klt/vins_afrl_cave_external.yaml,PASS,COMPLETE
afrl:cemetery:0003,afrl_cemetery_s135_d045,xfeat_v3,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/afrl_cave_v31/external_hybrid_xfeat_every2_fsbccv3_afrl_cemetery_s135_d045_xfeat_v3/features.bag,c144ba971b2d7fc1b73980f9d1336d508f823db26f448f803df747536688169e,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/afrl_cemetery_s135_d045/vins_same_backend.yaml,51319b66095e8b7d4c7b423408bdc7bcac8b205c97e1330aec2371eb28016d5a,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/afrl_cemetery_s135_d045/afrl_cave_cam0_pinhole.yaml,9580011fcaa23217407c1d1dbf616d57e95d81498293129f70bc0700e40e5154,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/afrl_cave_v31/external_klt_every2_fsbccv3_afrl_cemetery_s135_d045_klt/vins_afrl_cave_external.yaml,PASS,COMPLETE
afrl:cemetery:0003,afrl_cemetery_s135_d045,xfeat_v3,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/afrl_cave_v31/external_hybrid_xfeat_every2_fsbccv3_afrl_cemetery_s135_d045_xfeat_v3/features.bag,c144ba971b2d7fc1b73980f9d1336d508f823db26f448f803df747536688169e,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/afrl_cemetery_s135_d045/vins_same_backend.yaml,51319b66095e8b7d4c7b423408bdc7bcac8b205c97e1330aec2371eb28016d5a,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/afrl_cemetery_s135_d045/afrl_cave_cam0_pinhole.yaml,9580011fcaa23217407c1d1dbf616d57e95d81498293129f70bc0700e40e5154,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/afrl_cave_v31/external_klt_every2_fsbccv3_afrl_cemetery_s135_d045_klt/vins_afrl_cave_external.yaml,PASS,COMPLETE
afrl:cemetery:0003,afrl_cemetery_s135_d045,xfeat_v3,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/afrl_cave_v31/external_hybrid_xfeat_every2_fsbccv3_afrl_cemetery_s135_d045_xfeat_v3/features.bag,c144ba971b2d7fc1b73980f9d1336d508f823db26f448f803df747536688169e,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/afrl_cemetery_s135_d045/vins_same_backend.yaml,51319b66095e8b7d4c7b423408bdc7bcac8b205c97e1330aec2371eb28016d5a,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/afrl_cemetery_s135_d045/afrl_cave_cam0_pinhole.yaml,9580011fcaa23217407c1d1dbf616d57e95d81498293129f70bc0700e40e5154,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/afrl_cave_v31/external_klt_every2_fsbccv3_afrl_cemetery_s135_d045_klt/vins_afrl_cave_external.yaml,PASS,COMPLETE
aqualoc_archaeology:A02:0000,a02_0_900,klt,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_fsbccv3_a02_0_900_klt/features.bag,5ebe451810a735ee37b40f244aca0162e37e398e2f5de13d76222d3d1e616520,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/vins_same_backend.yaml,83ad5845099cc9741dab7adf3772b9b770bc7bf69c12f9a3dbc697df77a3ef31,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A02:0000,a02_0_900,klt,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_fsbccv3_a02_0_900_klt/features.bag,5ebe451810a735ee37b40f244aca0162e37e398e2f5de13d76222d3d1e616520,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/vins_same_backend.yaml,83ad5845099cc9741dab7adf3772b9b770bc7bf69c12f9a3dbc697df77a3ef31,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A02:0000,a02_0_900,klt,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_fsbccv3_a02_0_900_klt/features.bag,5ebe451810a735ee37b40f244aca0162e37e398e2f5de13d76222d3d1e616520,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/vins_same_backend.yaml,83ad5845099cc9741dab7adf3772b9b770bc7bf69c12f9a3dbc697df77a3ef31,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A02:0000,a02_0_900,splg,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbccv3_a02_0_900_splg/features.bag,adadab2fe4aa3d4960a7216f39abc43c7abe5213cdcc0c23988ca964fd25b12a,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/vins_same_backend.yaml,83ad5845099cc9741dab7adf3772b9b770bc7bf69c12f9a3dbc697df77a3ef31,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A02:0000,a02_0_900,splg,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbccv3_a02_0_900_splg/features.bag,adadab2fe4aa3d4960a7216f39abc43c7abe5213cdcc0c23988ca964fd25b12a,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/vins_same_backend.yaml,83ad5845099cc9741dab7adf3772b9b770bc7bf69c12f9a3dbc697df77a3ef31,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A02:0000,a02_0_900,splg,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbccv3_a02_0_900_splg/features.bag,adadab2fe4aa3d4960a7216f39abc43c7abe5213cdcc0c23988ca964fd25b12a,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/vins_same_backend.yaml,83ad5845099cc9741dab7adf3772b9b770bc7bf69c12f9a3dbc697df77a3ef31,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A02:0000,a02_0_900,xfeat_v3,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbccv3_a02_0_900_xfeat_v3/features.bag,5ebe451810a735ee37b40f244aca0162e37e398e2f5de13d76222d3d1e616520,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/vins_same_backend.yaml,83ad5845099cc9741dab7adf3772b9b770bc7bf69c12f9a3dbc697df77a3ef31,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A02:0000,a02_0_900,xfeat_v3,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbccv3_a02_0_900_xfeat_v3/features.bag,5ebe451810a735ee37b40f244aca0162e37e398e2f5de13d76222d3d1e616520,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/vins_same_backend.yaml,83ad5845099cc9741dab7adf3772b9b770bc7bf69c12f9a3dbc697df77a3ef31,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A02:0000,a02_0_900,xfeat_v3,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbccv3_a02_0_900_xfeat_v3/features.bag,5ebe451810a735ee37b40f244aca0162e37e398e2f5de13d76222d3d1e616520,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/vins_same_backend.yaml,83ad5845099cc9741dab7adf3772b9b770bc7bf69c12f9a3dbc697df77a3ef31,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a02_0_900/aqualoc_archaeo02_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A04:0006,a04_5400_6300,klt,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_fsbccv3_a04_5400_6300_klt/features.bag,695f090d920cc749839dd5a53b4a7eced5ffcb3b5fb7baf144c05fcfb73a60b4,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/vins_same_backend.yaml,ca4d4260afafaebb64da19dd5bf31c230c897a2fa4884842567580b9525317cd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/aqualoc_archaeo04_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A04:0006,a04_5400_6300,klt,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_fsbccv3_a04_5400_6300_klt/features.bag,695f090d920cc749839dd5a53b4a7eced5ffcb3b5fb7baf144c05fcfb73a60b4,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/vins_same_backend.yaml,ca4d4260afafaebb64da19dd5bf31c230c897a2fa4884842567580b9525317cd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/aqualoc_archaeo04_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,PENDING
aqualoc_archaeology:A04:0006,a04_5400_6300,klt,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_fsbccv3_a04_5400_6300_klt/features.bag,695f090d920cc749839dd5a53b4a7eced5ffcb3b5fb7baf144c05fcfb73a60b4,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/vins_same_backend.yaml,ca4d4260afafaebb64da19dd5bf31c230c897a2fa4884842567580b9525317cd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/aqualoc_archaeo04_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,PENDING
aqualoc_archaeology:A04:0006,a04_5400_6300,splg,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbccv3_a04_5400_6300_splg/features.bag,b021a811992a495e9c0b6867cbf4c202cddafad23350bb43ac382788dbdd00fd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/vins_same_backend.yaml,ca4d4260afafaebb64da19dd5bf31c230c897a2fa4884842567580b9525317cd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/aqualoc_archaeo04_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A04:0006,a04_5400_6300,splg,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbccv3_a04_5400_6300_splg/features.bag,b021a811992a495e9c0b6867cbf4c202cddafad23350bb43ac382788dbdd00fd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/vins_same_backend.yaml,ca4d4260afafaebb64da19dd5bf31c230c897a2fa4884842567580b9525317cd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/aqualoc_archaeo04_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A04:0006,a04_5400_6300,splg,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbccv3_a04_5400_6300_splg/features.bag,b021a811992a495e9c0b6867cbf4c202cddafad23350bb43ac382788dbdd00fd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/vins_same_backend.yaml,ca4d4260afafaebb64da19dd5bf31c230c897a2fa4884842567580b9525317cd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/aqualoc_archaeo04_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A04:0006,a04_5400_6300,xfeat_v3,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbccv3_a04_5400_6300_xfeat_v3/features.bag,695f090d920cc749839dd5a53b4a7eced5ffcb3b5fb7baf144c05fcfb73a60b4,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/vins_same_backend.yaml,ca4d4260afafaebb64da19dd5bf31c230c897a2fa4884842567580b9525317cd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/aqualoc_archaeo04_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A04:0006,a04_5400_6300,xfeat_v3,2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbccv3_a04_5400_6300_xfeat_v3/features.bag,695f090d920cc749839dd5a53b4a7eced5ffcb3b5fb7baf144c05fcfb73a60b4,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/vins_same_backend.yaml,ca4d4260afafaebb64da19dd5bf31c230c897a2fa4884842567580b9525317cd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/aqualoc_archaeo04_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A04:0006,a04_5400_6300,xfeat_v3,3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbccv3_a04_5400_6300_xfeat_v3/features.bag,695f090d920cc749839dd5a53b4a7eced5ffcb3b5fb7baf144c05fcfb73a60b4,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/vins_same_backend.yaml,ca4d4260afafaebb64da19dd5bf31c230c897a2fa4884842567580b9525317cd,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a04_5400_6300/aqualoc_archaeo04_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
aqualoc_archaeology:A07:0007,a07_6300_7200,klt,1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_fsbccv3_a07_6300_7200_klt/features.bag,d63a8ddd0de4375c7ac4dd5cd83ae076f42fbe3079bf50a747c807ea5b97d633,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/vins_same_backend.yaml,0e0e2cbae3a3a22b9588e3a3a883b49ff67a1f609bcc5bffa7d2559b1c0a6dd2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_confirmatory_v3/backend_canonical/a07_6300_7200/aqualoc_archaeo07_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,373a598c7ce591b4fe97ced9b3ee1de5bbf0322c105a54afcb03a91b810f71e8,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,PENDING
