timestamp,reference_valid,B1_valid,common_valid,segment_id
1700603850.7582889,1,1,1,0
1700603850.8582888,1,1,1,0
1700603850.9582889,1,1,1,0
1700603851.0582888,1,1,1,0
1700603851.1582887,1,1,1,0
1700603851.2582889,1,1,1,0
1700603851.3582888,1,1,1,0
1700603851.4582889,1,1,1,0
1700603851.5582888,1,1,1,0
1700603851.6582887,1,1,1,0
1700603851.7582889,1,1,1,0
1700603851.8582888,1,1,1,0
1700603851.9582889,1,1,1,0
1700603852.0582888,1,1,1,0
1700603852.1582887,1,1,1,0
1700603852.2582889,1,1,1,0
1700603852.3582888,1,1,1,0
1700603852.4582889,1,1,1,0
1700603852.5582888,1,1,1,0
1700603852.6582887,1,1,1,0
1700603852.7582889,1,1,1,0
1700603852.8582888,1,1,1,0
1700603852.9582889,1,1,1,0
1700603853.0582888,1,1,1,0
1700603853.1582887,1,1,1,0
1700603853.2582889,1,1,1,0
1700603853.3582888,1,1,1,0
1700603853.4582889,1,1,1,0
1700603853.5582888,1,1,1,0
1700603853.6582887,1,1,1,0
1700603853.7582889,1,1,1,0
1700603853.8582888,1,1,1,0
1700603853.9582889,1,1,1,0
1700603854.0582888,1,1,1,0
1700603854.1582887,1,1,1,0
1700603854.2582889,1,1,1,0
1700603854.3582888,1,1,1,0
1700603854.4582889,1,1,1,0
1700603854.5582888,1,1,1,0
1700603854.6582887,1,1,1,0
1700603854.7582889,1,1,1,0
1700603854.8582888,1,1,1,0
1700603854.9582889,1,1,1,0
1700603855.0582888,1,1,1,0
1700603855.1582887,1,1,1,0
1700603855.2582889,1,1,1,0
1700603855.3582888,1,1,1,0
1700603855.4582889,1,1,1,0
1700603855.5582888,1,1,1,0
1700603855.6582887,1,1,1,0
1700603855.7582889,1,1,1,0
1700603855.8582888,1,1,1,0
1700603855.9582889,1,1,1,0
1700603856.0582888,1,1,1,0
1700603856.1582887,1,1,1,0
1700603856.2582889,1,1,1,0
1700603856.3582888,1,1,1,0
1700603856.4582889,1,1,1,0
1700603856.5582888,1,1,1,0
1700603856.6582887,1,1,1,0
1700603856.7582889,1,1,1,0
1700603856.8582888,1,1,1,0
1700603856.9582889,1,1,1,0
1700603857.0582888,1,1,1,0
1700603857.1582887,1,1,1,0
1700603857.2582889,1,1,1,0
1700603857.3582888,1,1,1,0
1700603857.4582889,1,1,1,0
1700603857.5582888,1,1,1,0
1700603857.6582887,1,1,1,0
1700603857.7582889,1,1,1,0
1700603857.8582888,1,1,1,0
1700603857.9582889,1,1,1,0
1700603858.0582888,1,1,1,0
1700603858.1582887,1,1,1,0
1700603858.2582889,1,1,1,0
1700603858.3582888,1,1,1,0
1700603858.4582889,1,1,1,0
1700603858.5582888,1,1,1,0
1700603858.6582887,1,1,1,0
1700603858.7582889,1,1,1,0
1700603858.8582888,1,1,1,0
1700603858.9582889,1,1,1,0
1700603859.0582888,1,1,1,0
1700603859.1582887,1,1,1,0
1700603859.2582889,1,1,1,0
1700603859.3582888,1,1,1,0
1700603859.4582889,1,1,1,0
1700603859.5582888,1,1,1,0
1700603859.6582887,1,1,1,0
1700603859.7582889,1,1,1,0
1700603859.8582888,1,1,1,0
1700603859.9582889,1,1,1,0
1700603860.0582888,1,1,1,0
1700603860.1582887,1,1,1,0
1700603860.2582889,1,1,1,0
1700603860.3582888,1,1,1,0
1700603860.4582889,1,1,1,0
1700603860.5582888,1,1,1,0
1700603860.6582887,1,1,1,0
1700603860.7582889,1,1,1,0
1700603860.8582888,1,1,1,0
1700603860.9582889,1,1,1,0
1700603861.0582888,1,1,1,0
1700603861.1582887,1,1,1,0
1700603861.2582889,1,1,1,0
1700603861.3582888,1,1,1,0
1700603861.4582889,1,1,1,0
1700603861.5582888,1,1,1,0
1700603861.6582887,1,1,1,0
1700603861.7582889,1,1,1,0
1700603861.8582888,1,1,1,0
1700603861.9582889,1,1,1,0
1700603862.0582888,1,1,1,0
1700603862.1582887,1,1,1,0
1700603862.2582889,1,1,1,0
1700603862.3582888,1,1,1,0
1700603862.4582889,1,1,1,0
1700603862.5582888,1,1,1,0
1700603862.6582887,1,1,1,0
1700603862.7582889,1,1,1,0
1700603862.8582888,1,1,1,0
1700603862.9582889,1,1,1,0
1700603863.0582888,1,1,1,0
1700603863.1582887,1,1,1,0
1700603863.2582889,1,1,1,0
1700603863.3582888,1,1,1,0
1700603863.4582889,1,1,1,0
1700603863.5582888,1,1,1,0
1700603863.6582887,1,1,1,0
1700603863.7582889,1,1,1,0
1700603863.8582888,1,1,1,0
1700603863.9582889,1,1,1,0
1700603864.0582888,1,1,1,0
1700603864.1582887,1,1,1,0
1700603864.2582889,1,1,1,0
1700603864.3582888,1,1,1,0
1700603864.4582889,1,1,1,0
1700603864.5582888,1,1,1,0
1700603864.6582887,1,1,1,0
1700603864.7582889,1,1,1,0
1700603864.8582888,1,1,1,0
1700603864.9582889,1,1,1,0
1700603865.0582888,1,1,1,0
1700603865.1582887,1,1,1,0
1700603865.2582889,1,1,1,0
1700603865.3582888,1,1,1,0
1700603865.4582889,1,1,1,0
1700603865.5582888,1,1,1,0
1700603865.6582887,1,1,1,0
1700603865.7582889,1,1,1,0
1700603865.8582888,1,1,1,0
1700603865.9582889,1,1,1,0
1700603866.0582888,1,1,1,0
1700603866.1582887,1,1,1,0
1700603866.2582889,1,1,1,0
1700603866.3582888,1,1,1,0
1700603866.4582889,1,1,1,0
1700603866.5582888,1,1,1,0
1700603866.6582887,1,1,1,0
1700603866.7582889,1,1,1,0
1700603866.8582888,1,1,1,0
1700603866.9582889,1,1,1,0
1700603867.0582888,1,1,1,0
1700603867.1582887,1,1,1,0
1700603867.2582889,1,1,1,0
1700603867.3582888,1,1,1,0
1700603867.4582889,1,1,1,0
1700603867.5582888,1,1,1,0
1700603867.6582887,1,1,1,0
1700603867.7582889,1,1,1,0
1700603867.8582888,1,1,1,0
1700603867.9582889,1,1,1,0
1700603868.0582888,1,1,1,0
1700603868.1582887,1,1,1,0
1700603868.2582889,1,1,1,0
1700603868.3582888,1,1,1,0
1700603868.4582889,1,1,1,0
1700603868.5582888,1,1,1,0
1700603868.6582887,1,1,1,0
1700603868.7582889,1,1,1,0
1700603868.8582888,1,1,1,0
1700603868.9582889,1,1,1,0
1700603869.0582888,1,1,1,0
1700603869.1582887,1,1,1,0
1700603869.2582889,1,1,1,0
1700603869.3582888,1,1,1,0
1700603869.4582889,1,1,1,0
1700603869.5582888,1,1,1,0
1700603869.6582887,1,1,1,0
1700603869.7582889,1,1,1,0
1700603869.8582888,1,1,1,0
1700603869.9582889,1,1,1,0
1700603870.0582888,1,1,1,0
1700603870.1582887,1,1,1,0
1700603870.2582889,1,1,1,0
1700603870.3582888,1,1,1,0
1700603870.4582889,1,1,1,0
1700603870.5582888,1,1,1,0
1700603870.6582887,1,1,1,0
1700603870.7582889,1,1,1,0
1700603870.8582888,1,1,1,0
1700603870.9582889,1,1,1,0
1700603871.0582888,1,1,1,0
1700603871.1582887,1,1,1,0
1700603871.2582889,1,1,1,0
1700603871.3582888,1,1,1,0
1700603871.4582889,1,1,1,0
1700603871.5582888,1,1,1,0
1700603871.6582887,1,1,1,0
1700603871.7582889,1,1,1,0
1700603871.8582888,1,1,1,0
1700603871.9582889,1,1,1,0
1700603872.0582888,1,1,1,0
1700603872.1582887,1,1,1,0
1700603872.2582889,1,1,1,0
1700603872.3582888,1,1,1,0
1700603872.4582889,1,1,1,0
1700603872.5582888,1,1,1,0
1700603872.6582887,1,1,1,0
1700603872.7582889,1,1,1,0
1700603872.8582888,1,1,1,0
1700603872.9582889,1,1,1,0
1700603873.0582888,1,1,1,0
1700603873.1582887,1,1,1,0
1700603873.2582889,1,1,1,0
1700603873.3582888,1,1,1,0
1700603873.4582889,1,1,1,0
1700603873.5582888,1,1,1,0
1700603873.6582887,1,1,1,0
1700603873.7582889,1,1,1,0
1700603873.8582888,1,1,1,0
1700603873.9582889,1,1,1,0
1700603874.0582888,1,1,1,0
1700603874.1582887,1,1,1,0
1700603874.2582889,1,1,1,0
1700603874.3582888,1,1,1,0
1700603874.4582889,1,1,1,0
1700603874.5582888,1,1,1,0
1700603874.6582887,1,1,1,0
1700603874.7582889,1,1,1,0
1700603874.8582888,1,1,1,0
1700603874.9582889,1,1,1,0
1700603875.0582888,1,1,1,0
1700603875.1582887,1,1,1,0
1700603875.2582889,1,1,1,0
1700603875.3582888,1,1,1,0
1700603875.4582889,1,1,1,0
1700603875.5582888,1,1,1,0
1700603875.6582887,1,1,1,0
1700603875.7582889,1,1,1,0
1700603875.8582888,1,1,1,0
1700603875.9582889,1,1,1,0
1700603876.0582888,1,1,1,0
1700603876.1582887,1,1,1,0
1700603876.2582889,1,1,1,0
1700603876.3582888,1,1,1,0
1700603876.4582889,1,1,1,0
1700603876.5582888,1,1,1,0
1700603876.6582887,1,1,1,0
1700603876.7582889,1,1,1,0
1700603876.8582888,1,1,1,0
1700603876.9582889,1,1,1,0
1700603877.0582888,1,1,1,0
1700603877.1582887,1,1,1,0
1700603877.2582889,1,1,1,0
1700603877.3582888,1,1,1,0
1700603877.4582889,1,1,1,0
1700603877.5582888,1,1,1,0
1700603877.6582887,1,1,1,0
1700603877.7582889,1,1,1,0
1700603877.8582888,1,1,1,0
1700603877.9582889,1,1,1,0
1700603878.0582888,1,1,1,0
1700603878.1582887,1,1,1,0
1700603878.2582889,1,1,1,0
1700603878.3582888,1,1,1,0
1700603878.4582889,1,1,1,0
1700603878.5582888,1,1,1,0
1700603878.6582887,1,1,1,0
1700603878.7582889,1,1,1,0
1700603878.8582888,1,1,1,0
1700603878.9582889,1,1,1,0
1700603879.0582888,1,1,1,0
1700603879.1582887,1,1,1,0
1700603879.2582889,1,1,1,0
1700603879.3582888,1,1,1,0
1700603879.4582889,1,1,1,0
1700603879.5582888,1,1,1,0
1700603879.6582887,1,1,1,0
1700603879.7582889,1,1,1,0
1700603879.8582888,1,1,1,0
1700603879.9582889,1,1,1,0
1700603880.0582888,1,1,1,0
1700603880.1582887,1,1,1,0
1700603880.2582889,1,1,1,0
1700603880.3582888,1,1,1,0
1700603880.4582889,1,1,1,0
1700603880.5582888,1,1,1,0
1700603880.6582887,1,1,1,0
1700603880.7582889,1,1,1,0
1700603880.8582888,1,1,1,0
1700603880.9582889,1,1,1,0
1700603881.0582888,1,1,1,0
1700603881.1582887,1,1,1,0
1700603881.2582889,1,1,1,0
1700603881.3582888,1,1,1,0
1700603881.4582889,1,1,1,0
1700603881.5582888,1,1,1,0
1700603881.6582887,1,1,1,0
1700603881.7582889,1,1,1,0
1700603881.8582888,1,1,1,0
1700603881.9582889,1,1,1,0
1700603882.0582888,1,1,1,0
1700603882.1582887,1,1,1,0
1700603882.2582889,1,1,1,0
1700603882.3582888,1,1,1,0
1700603882.4582889,1,1,1,0
1700603882.5582888,1,1,1,0
1700603882.6582887,1,1,1,0
1700603882.7582889,1,1,1,0
1700603882.8582888,1,1,1,0
1700603882.9582889,1,1,1,0
1700603883.0582888,1,1,1,0
1700603883.1582887,1,1,1,0
1700603883.2582889,1,1,1,0
1700603883.3582888,1,1,1,0
1700603883.4582889,1,1,1,0
1700603883.5582888,1,1,1,0
1700603883.6582887,1,1,1,0
1700603883.7582889,1,1,1,0
1700603883.8582888,1,1,1,0
1700603883.9582889,1,1,1,0
1700603884.0582888,1,1,1,0
1700603884.1582887,1,1,1,0
1700603884.2582889,1,1,1,0
1700603884.3582888,1,1,1,0
1700603884.4582889,1,1,1,0
1700603884.5582888,1,1,1,0
1700603884.6582887,1,1,1,0
1700603884.7582889,1,1,1,0
1700603884.8582888,1,1,1,0
1700603884.9582889,1,1,1,0
1700603885.0582888,1,1,1,0
1700603885.1582887,1,1,1,0
1700603885.2582889,1,1,1,0
1700603885.3582888,1,1,1,0
1700603885.4582889,1,1,1,0
1700603885.5582888,1,1,1,0
1700603885.6582887,1,1,1,0
1700603885.7582889,1,1,1,0
1700603885.8582888,1,1,1,0
1700603885.9582889,1,1,1,0
1700603886.0582888,1,1,1,0
1700603886.1582887,1,1,1,0
1700603886.2582889,1,1,1,0
1700603886.3582888,1,1,1,0
1700603886.4582889,1,1,1,0
1700603886.5582888,1,1,1,0
1700603886.6582887,1,1,1,0
1700603886.7582889,1,1,1,0
1700603886.8582888,1,1,1,0
1700603886.9582889,1,1,1,0
1700603887.0582888,1,1,1,0
1700603887.1582887,1,1,1,0
1700603887.2582889,1,1,1,0
1700603887.3582888,1,1,1,0
1700603887.4582889,1,1,1,0
1700603887.5582888,1,1,1,0
1700603887.6582887,1,1,1,0
1700603887.7582889,1,1,1,0
1700603887.8582888,1,0,0,-1
