timestamp,reference_valid,klt_r1_valid,klt_r2_valid,klt_r3_valid,splg_r1_valid,splg_r2_valid,splg_r3_valid,xfeat_seed_r1_valid,xfeat_seed_r2_valid,xfeat_seed_r3_valid,common_valid,segment_id
1700603217.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603217.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603217.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603217.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603217.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603217.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603217.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603217.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603217.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603218.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603218.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603218.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603218.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603218.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603218.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603218.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603218.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603218.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603218.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603219.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603219.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603219.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603219.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603219.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603219.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603219.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603219.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603219.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603219.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603220.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603220.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603220.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603220.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603220.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603220.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603220.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603220.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603220.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603220.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603221.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603221.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603221.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603221.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603221.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603221.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603221.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603221.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603221.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603221.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603222.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603222.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603222.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603222.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603222.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603222.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603222.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603222.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603222.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603222.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603223.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603223.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603223.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603223.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603223.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603223.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603223.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603223.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603223.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603223.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603224.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603224.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603224.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603224.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603224.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603224.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603224.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603224.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603224.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603224.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603225.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603225.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603225.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603225.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603225.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603225.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603225.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603225.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603225.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603225.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603226.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603226.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603226.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603226.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603226.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603226.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603226.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603226.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603226.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603226.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603227.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603227.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603227.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603227.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603227.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603227.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603227.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603227.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603227.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603227.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603228.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603228.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603228.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603228.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603228.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603228.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603228.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603228.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603228.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603228.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603229.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603229.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603229.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603229.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603229.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603229.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603229.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603229.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603229.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603229.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603230.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603230.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603230.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603230.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603230.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603230.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603230.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603230.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603230.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603230.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603231.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603231.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603231.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603231.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603231.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603231.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603231.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603231.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603231.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603231.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603232.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603232.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603232.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603232.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603232.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603232.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603232.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603232.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603232.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603232.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603233.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603233.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603233.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603233.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603233.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603233.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603233.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603233.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603233.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603233.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603234.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603234.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603234.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603234.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603234.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603234.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603234.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603234.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603234.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603234.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603235.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603235.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603235.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603235.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603235.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603235.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603235.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603235.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603235.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603235.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603236.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603236.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603236.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603236.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603236.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603236.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603236.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603236.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603236.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603236.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603237.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603237.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603237.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603237.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603237.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603237.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603237.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603237.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603237.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603237.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603238.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603238.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603238.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603238.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603238.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603238.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603238.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603238.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603238.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603238.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603239.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603239.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603239.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603239.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603239.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603239.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603239.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603239.7637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603239.8637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603239.9637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603240.0637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603240.1637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603240.2637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603240.3637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603240.4637606,1,1,1,1,1,1,1,1,1,1,1,0
1700603240.5637605,1,1,1,1,1,1,1,1,1,1,1,0
1700603240.6637607,1,1,1,1,1,1,1,1,1,1,1,0
1700603240.7637606,1,1,1,1,1,1,1,1,1,1,1,0
