track_id,previous_x,previous_y,previous_age,original_failure,attempted,accepted,reason,current_x,current_y,predicted_x,predicted_y,support_count,fb_error,ncc,stage,sequence,raw_index,stamp_ns,case,arm,truth_x,truth_y,truth_visible,oracle_error_px,correct_recovery,continuation_raw_observations,continuation_output_observations,termination_reason,visual_identity,paired_category,continuation_scope,termination_raw_index
83,369.0,572.0,1,backward_fail,True,False,backward_fail,466.0242004394531,537.008544921875,,,0,289.7630920410156,0.9920550584793091,controlled,A02,0,,large,C,466.05436656721673,536.8765431492114,True,,False,,,single_pair_control,,,,
84,844.0,403.0,1,fb_fail,True,False,forward_fail,1092.26220703125,305.24041748046875,,,0,471.0751953125,0.0,controlled,A02,0,,large,C,937.3495279740893,331.1194406363942,True,,False,,,single_pair_control,,,,
85,713.0,415.0,1,ncc_fail,True,False,backward_fail,804.8114624023438,352.5115051269531,,,0,438.4172058105469,0.9904307126998901,controlled,A02,0,,large,C,804.9088388169996,352.6504846332645,True,,False,,,single_pair_control,,,,
86,593.0,422.0,1,fb_fail,True,False,backward_fail,683.355712890625,368.1529541015625,,,0,427.5551452636719,0.9746639728546143,controlled,A02,0,,large,C,683.3050602877303,368.3112843384006,True,,False,,,single_pair_control,,,,
87,664.0,421.0,1,fb_fail,True,False,backward_fail,755.4403686523438,362.4971008300781,,,0,429.11163330078125,0.9455941915512085,controlled,A02,0,,large,C,755.4774972043276,362.242005178586,True,,False,,,single_pair_control,,,,
89,608.0,470.0,1,fb_fail,True,False,backward_fail,702.0323486328125,415.8675231933594,,,0,384.308837890625,0.9881100654602051,controlled,A02,0,,large,C,701.9830672112179,416.0847461908364,True,,False,,,single_pair_control,,,,
90,550.0,433.0,1,forward_fail,True,False,backward_fail,640.3392333984375,382.65081787109375,,,0,429.73858642578125,0.9853335022926331,controlled,A02,0,,large,C,640.3345686787434,382.56347192073315,True,,False,,,single_pair_control,,,,
92,823.0,386.0,1,fb_fail,True,False,backward_fail,914.802734375,315.3211975097656,,,0,468.4671630859375,0.9728785157203674,controlled,A02,0,,large,C,914.7721287628007,315.31586367248804,True,,False,,,single_pair_control,,,,
93,523.0,388.0,1,fb_fail,True,False,backward_fail,609.40380859375,338.645751953125,,,0,464.3832092285156,0.9393094778060913,controlled,A02,0,,large,C,609.6598325897324,338.69637530072043,True,,False,,,single_pair_control,,,,
94,554.0,454.0,1,forward_fail,True,False,backward_fail,645.9036254882812,403.5970153808594,,,0,395.34576416015625,0.9736833572387695,controlled,A02,0,,large,C,645.8988136714026,403.64668746442254,True,,False,,,single_pair_control,,,,
95,448.0,362.0,1,fb_fail,True,False,fb_fail,531.469482421875,317.48785400390625,,,0,166.12330627441406,0.9484617710113525,controlled,A02,0,,large,C,531.4962410611618,317.57734692925544,True,,False,,,single_pair_control,,,,
96,700.0,203.0,1,fb_fail,True,True,accepted,776.4744873046875,137.70816040039062,,,0,0.03967458754777908,0.9610944986343384,controlled,A02,0,,large,C,776.5969996281246,137.86220524692723,True,0.19682246858134742,True,,,single_pair_control,,,,
97,596.0,88.0,1,fb_fail,True,False,forward_fail,653.4349365234375,-257.3149108886719,,,0,350.0588073730469,0.0,controlled,A02,0,,large,C,662.5929708063766,28.247708886226654,True,,False,,,single_pair_control,,,,
98,634.0,262.0,1,fb_fail,True,True,accepted,713.5667724609375,202.77293395996094,,,0,0.03138210251927376,0.9461948275566101,controlled,A02,0,,large,C,713.6389323545548,202.59161560401796,True,0.19514967703974728,True,,,single_pair_control,,,,
99,653.0,472.0,1,fb_fail,True,False,backward_fail,747.6280517578125,415.0328369140625,,,0,387.73004150390625,0.99193274974823,controlled,A02,0,,large,C,747.9135603245818,414.91795470851116,True,,False,,,single_pair_control,,,,
100,663.0,331.0,1,ncc_fail,True,True,accepted,747.9799194335938,270.7112121582031,,,0,0.024414539337158203,0.9849863648414612,controlled,A02,0,,large,C,748.0563375833518,270.7367769679531,True,0.08058097238182302,True,,,single_pair_control,,,,
101,761.0,335.0,1,fb_fail,True,True,accepted,847.987060546875,267.87274169921875,,,0,0.04480404406785965,0.9794910550117493,controlled,A02,0,,large,C,848.0574464602,267.83398117755047,True,0.08035269027602814,True,,,single_pair_control,,,,
102,309.0,562.0,1,backward_fail,True,False,backward_fail,404.6983337402344,530.949462890625,,,0,288.4488525390625,0.9831413626670837,controlled,A02,0,,large,C,404.2919306591254,530.9704860297018,True,,False,,,single_pair_control,,,,
103,591.0,235.0,1,fb_fail,True,True,accepted,667.8468627929688,177.9305877685547,,,0,0.038319192826747894,0.9751484394073486,controlled,A02,0,,large,C,667.9646798232457,178.17822059827975,True,0.27423141866116024,True,,,single_pair_control,,,,
105,524.0,160.0,1,fb_fail,True,True,accepted,594.4694213867188,106.63818359375,,,0,0.023254720494151115,0.9604195356369019,controlled,A02,0,,large,C,594.4547823870637,106.63172816907672,True,0.01599915055911625,True,,,single_pair_control,,,,
106,323.0,385.0,1,fb_fail,True,False,fb_fail,406.0281066894531,349.5767517089844,,,0,166.1871337890625,0.9918387532234192,controlled,A02,0,,large,C,405.94331152707133,349.8741499507269,True,,False,,,single_pair_control,,,,
107,743.0,316.0,1,fb_fail,True,True,accepted,828.3534545898438,249.7740478515625,,,0,0.02836112678050995,0.977017343044281,controlled,A02,0,,large,C,828.3902900362684,249.78191874145725,True,0.037666975204286406,True,,,single_pair_control,,,,
108,765.0,445.0,1,fb_fail,True,False,backward_fail,860.2581787109375,379.7123718261719,,,0,414.88275146484375,0.9876872897148132,controlled,A02,0,,large,C,859.9541841393509,379.4760612038267,True,,False,,,single_pair_control,,,,
110,579.0,317.0,1,fb_fail,True,True,accepted,661.6399536132812,262.2353210449219,,,0,0.030287355184555054,0.9278762340545654,controlled,A02,0,,large,C,661.5889273120241,262.4682970006395,True,0.23849838440233267,True,,,single_pair_control,,,,
111,735.0,488.0,1,fb_fail,True,False,backward_fail,832.2969360351562,425.3204040527344,,,0,367.3602600097656,0.9666948914527893,controlled,A02,0,,large,C,832.4882431398177,425.36376854479283,True,,False,,,single_pair_control,,,,
112,634.0,418.0,1,fb_fail,True,False,backward_fail,724.6156616210938,361.6366882324219,,,0,447.78643798828125,0.9120549559593201,controlled,A02,0,,large,C,724.73858245672,361.32400728136116,True,,False,,,single_pair_control,,,,
113,576.0,272.0,1,fb_fail,True,True,accepted,655.41015625,217.02366638183594,,,0,0.009439012967050076,0.9593921303749084,controlled,A02,0,,large,C,655.3345591733736,216.89356190337062,True,0.15047289892599364,True,,,single_pair_control,,,,
114,593.0,297.0,1,fb_fail,True,True,accepted,674.5922241210938,241.15818786621094,,,0,0.016067469492554665,0.9399988651275635,controlled,A02,0,,large,C,674.4111098853542,241.121867930273,True,0.18472006965689858,True,,,single_pair_control,,,,
115,853.0,370.0,1,fb_fail,True,False,forward_fail,1095.4517822265625,344.75408935546875,,,0,527.4150390625,0.0,controlled,A02,0,,large,C,944.1591630492471,296.90107027567745,True,,False,,,single_pair_control,,,,
116,395.0,209.0,1,fb_fail,True,True,accepted,466.7275695800781,165.5348358154297,,,0,0.01743769831955433,0.9593663811683655,controlled,A02,0,,large,C,466.6817332116074,165.66853621631475,True,0.14133920146727907,True,,,single_pair_control,,,,
118,720.0,216.0,1,fb_fail,True,True,accepted,797.9349365234375,149.7372589111328,,,0,0.03163577988743782,0.9940771460533142,controlled,A02,0,,large,C,797.8722770952721,149.66687248899234,True,0.09423615208479524,True,,,single_pair_control,,,,
119,625.0,381.0,1,fb_fail,True,False,backward_fail,712.9263305664062,324.2969665527344,,,0,474.73046875,0.9667513966560364,controlled,A02,0,,large,C,712.9483351562316,324.31630445352647,True,,False,,,single_pair_control,,,,
121,788.0,349.0,1,fb_fail,True,True,accepted,876.6232299804688,279.8555603027344,,,0,0.02886074036359787,0.9772762656211853,controlled,A02,0,,large,C,876.5264828494217,280.1581025283475,True,0.3176347047235152,True,,,single_pair_control,,,,
122,643.0,233.0,1,fb_fail,True,True,accepted,720.7050170898438,172.500732421875,,,0,0.038716211915016174,0.9772693514823914,controlled,A02,0,,large,C,720.7331738425887,172.4433065683613,True,0.06395726211243406,True,,,single_pair_control,,,,
123,701.0,461.0,1,fb_fail,True,False,backward_fail,795.9314575195312,400.1043395996094,,,0,400.2414855957031,0.9928218722343445,controlled,A02,0,,large,C,795.9716285898937,400.3100091100835,True,,False,,,single_pair_control,,,,
124,333.0,566.0,1,backward_fail,True,False,backward_fail,428.9826354980469,533.3492431640625,,,0,284.931884765625,0.9919609427452087,controlled,A02,0,,large,C,428.99690502236194,533.3329088775056,True,,False,,,single_pair_control,,,,
125,669.0,389.0,1,fb_fail,True,False,backward_fail,758.2730102539062,329.1720275878906,,,0,463.0818786621094,0.9638922810554504,controlled,A02,0,,large,C,758.2882225576445,329.32575656201027,True,,False,,,single_pair_control,,,,
126,679.0,481.0,1,fb_fail,True,False,backward_fail,774.7431030273438,422.18292236328125,,,0,371.35662841796875,0.9898987412452698,controlled,A02,0,,large,C,775.0093233664435,422.2256510062021,True,,False,,,single_pair_control,,,,
127,375.0,464.0,1,fb_fail,True,False,backward_fail,464.5607604980469,426.4819641113281,,,0,384.96502685546875,0.9714249968528748,controlled,A02,0,,large,C,464.47508540715404,426.5579777532751,True,,False,,,single_pair_control,,,,
128,519.0,105.0,1,fb_fail,True,False,forward_fail,593.8125,-131.81092834472656,,,0,178.99288940429688,0.0,controlled,A02,0,,large,C,585.4538675536932,51.02414296559561,True,,False,,,single_pair_control,,,,
