window_id,arm,repeat,config_path,config_sha256,camera_path,camera_sha256,vins_node_sha256,source_contract,window_same_backend_config,status
a06_s045_d045,klt,2,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/a06_s045_d045/vins_same_backend.yaml,eeb48b1fbc3d60c54ace8db0792d371388190f661909436d37d7523852b21e39,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/a06_s045_d045/aqualoc_archaeo06_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
a06_s045_d045,klt,3,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/a06_s045_d045/vins_same_backend.yaml,eeb48b1fbc3d60c54ace8db0792d371388190f661909436d37d7523852b21e39,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/a06_s045_d045/aqualoc_archaeo06_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
a06_s045_d045,splg,1,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/a06_s045_d045/vins_same_backend.yaml,eeb48b1fbc3d60c54ace8db0792d371388190f661909436d37d7523852b21e39,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/a06_s045_d045/aqualoc_archaeo06_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
a06_s045_d045,splg,2,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/a06_s045_d045/vins_same_backend.yaml,eeb48b1fbc3d60c54ace8db0792d371388190f661909436d37d7523852b21e39,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/a06_s045_d045/aqualoc_archaeo06_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
a06_s045_d045,splg,3,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/a06_s045_d045/vins_same_backend.yaml,eeb48b1fbc3d60c54ace8db0792d371388190f661909436d37d7523852b21e39,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/a06_s045_d045/aqualoc_archaeo06_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
a06_s045_d045,xfeat_seed,1,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/a06_s045_d045/vins_same_backend.yaml,eeb48b1fbc3d60c54ace8db0792d371388190f661909436d37d7523852b21e39,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/a06_s045_d045/aqualoc_archaeo06_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
a06_s045_d045,xfeat_seed,2,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/a06_s045_d045/vins_same_backend.yaml,eeb48b1fbc3d60c54ace8db0792d371388190f661909436d37d7523852b21e39,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/a06_s045_d045/aqualoc_archaeo06_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
a06_s045_d045,xfeat_seed,3,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/a06_s045_d045/vins_same_backend.yaml,eeb48b1fbc3d60c54ace8db0792d371388190f661909436d37d7523852b21e39,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/a06_s045_d045/aqualoc_archaeo06_pinhole.yaml,045505013a5dbfb629bad8d3463bbbdacad965ebdcf3c590598121bd884e50a5,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_archaeo_vins_eval.sh,PASS,COMPLETE
afrl_fl_s180_d045,klt,1,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/vins_same_backend.yaml,b7ae4a3ebe2c6b0191797a00cb0c7846b59dfb30af27bdc586d819942610636a,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/afrl_cave_cam0_pinhole.yaml,250535c0649b1ed6cf810cabdc0475993c0a5587c387c73ec33aea5b40971907,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/shadow_root/logs/afrl_cave_v31/external_klt_every2_fsbcsupp_afrl_fl_s180_d045_klt_frontend/vins_afrl_cave_external.yaml,PASS,COMPLETE
afrl_fl_s180_d045,klt,2,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/vins_same_backend.yaml,b7ae4a3ebe2c6b0191797a00cb0c7846b59dfb30af27bdc586d819942610636a,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/afrl_cave_cam0_pinhole.yaml,250535c0649b1ed6cf810cabdc0475993c0a5587c387c73ec33aea5b40971907,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/shadow_root/logs/afrl_cave_v31/external_klt_every2_fsbcsupp_afrl_fl_s180_d045_klt_frontend/vins_afrl_cave_external.yaml,PASS,COMPLETE
afrl_fl_s180_d045,klt,3,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/vins_same_backend.yaml,b7ae4a3ebe2c6b0191797a00cb0c7846b59dfb30af27bdc586d819942610636a,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/afrl_cave_cam0_pinhole.yaml,250535c0649b1ed6cf810cabdc0475993c0a5587c387c73ec33aea5b40971907,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/shadow_root/logs/afrl_cave_v31/external_klt_every2_fsbcsupp_afrl_fl_s180_d045_klt_frontend/vins_afrl_cave_external.yaml,PASS,COMPLETE
afrl_fl_s180_d045,splg,1,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/vins_same_backend.yaml,b7ae4a3ebe2c6b0191797a00cb0c7846b59dfb30af27bdc586d819942610636a,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/afrl_cave_cam0_pinhole.yaml,250535c0649b1ed6cf810cabdc0475993c0a5587c387c73ec33aea5b40971907,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/shadow_root/logs/afrl_cave_v31/external_klt_every2_fsbcsupp_afrl_fl_s180_d045_klt_frontend/vins_afrl_cave_external.yaml,PASS,COMPLETE
afrl_fl_s180_d045,splg,2,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/vins_same_backend.yaml,b7ae4a3ebe2c6b0191797a00cb0c7846b59dfb30af27bdc586d819942610636a,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/afrl_cave_cam0_pinhole.yaml,250535c0649b1ed6cf810cabdc0475993c0a5587c387c73ec33aea5b40971907,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/shadow_root/logs/afrl_cave_v31/external_klt_every2_fsbcsupp_afrl_fl_s180_d045_klt_frontend/vins_afrl_cave_external.yaml,PASS,COMPLETE
afrl_fl_s180_d045,splg,3,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/vins_same_backend.yaml,b7ae4a3ebe2c6b0191797a00cb0c7846b59dfb30af27bdc586d819942610636a,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/afrl_cave_cam0_pinhole.yaml,250535c0649b1ed6cf810cabdc0475993c0a5587c387c73ec33aea5b40971907,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/shadow_root/logs/afrl_cave_v31/external_klt_every2_fsbcsupp_afrl_fl_s180_d045_klt_frontend/vins_afrl_cave_external.yaml,PASS,COMPLETE
afrl_fl_s180_d045,xfeat_seed,1,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/vins_same_backend.yaml,b7ae4a3ebe2c6b0191797a00cb0c7846b59dfb30af27bdc586d819942610636a,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/afrl_cave_cam0_pinhole.yaml,250535c0649b1ed6cf810cabdc0475993c0a5587c387c73ec33aea5b40971907,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/shadow_root/logs/afrl_cave_v31/external_klt_every2_fsbcsupp_afrl_fl_s180_d045_klt_frontend/vins_afrl_cave_external.yaml,PASS,COMPLETE
afrl_fl_s180_d045,xfeat_seed,2,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/vins_same_backend.yaml,b7ae4a3ebe2c6b0191797a00cb0c7846b59dfb30af27bdc586d819942610636a,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/afrl_cave_cam0_pinhole.yaml,250535c0649b1ed6cf810cabdc0475993c0a5587c387c73ec33aea5b40971907,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/shadow_root/logs/afrl_cave_v31/external_klt_every2_fsbcsupp_afrl_fl_s180_d045_klt_frontend/vins_afrl_cave_external.yaml,PASS,COMPLETE
afrl_fl_s180_d045,xfeat_seed,3,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/vins_same_backend.yaml,b7ae4a3ebe2c6b0191797a00cb0c7846b59dfb30af27bdc586d819942610636a,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/afrl_fl_s180_d045/afrl_cave_cam0_pinhole.yaml,250535c0649b1ed6cf810cabdc0475993c0a5587c387c73ec33aea5b40971907,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/shadow_root/logs/afrl_cave_v31/external_klt_every2_fsbcsupp_afrl_fl_s180_d045_klt_frontend/vins_afrl_cave_external.yaml,PASS,COMPLETE
h07_s000_d050,klt,1,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/vins_same_backend.yaml,df459091f925c91285282bee50c81e0c86e447e90c93fc1ea46bf2d344276df6,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/aqualoc_harbor07_kannala.yaml,40b62d139ef4246589b5cbafaa04619c0ebb9da0218a332e62706cfeda3d0242,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_real_vins_eval.sh,PASS,COMPLETE
h07_s000_d050,klt,2,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/vins_same_backend.yaml,df459091f925c91285282bee50c81e0c86e447e90c93fc1ea46bf2d344276df6,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/aqualoc_harbor07_kannala.yaml,40b62d139ef4246589b5cbafaa04619c0ebb9da0218a332e62706cfeda3d0242,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_real_vins_eval.sh,PASS,COMPLETE
h07_s000_d050,klt,3,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/vins_same_backend.yaml,df459091f925c91285282bee50c81e0c86e447e90c93fc1ea46bf2d344276df6,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/aqualoc_harbor07_kannala.yaml,40b62d139ef4246589b5cbafaa04619c0ebb9da0218a332e62706cfeda3d0242,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_real_vins_eval.sh,PASS,COMPLETE
h07_s000_d050,splg,1,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/vins_same_backend.yaml,df459091f925c91285282bee50c81e0c86e447e90c93fc1ea46bf2d344276df6,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/aqualoc_harbor07_kannala.yaml,40b62d139ef4246589b5cbafaa04619c0ebb9da0218a332e62706cfeda3d0242,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_real_vins_eval.sh,PASS,COMPLETE
h07_s000_d050,splg,2,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/vins_same_backend.yaml,df459091f925c91285282bee50c81e0c86e447e90c93fc1ea46bf2d344276df6,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/aqualoc_harbor07_kannala.yaml,40b62d139ef4246589b5cbafaa04619c0ebb9da0218a332e62706cfeda3d0242,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_real_vins_eval.sh,PASS,COMPLETE
h07_s000_d050,splg,3,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/vins_same_backend.yaml,df459091f925c91285282bee50c81e0c86e447e90c93fc1ea46bf2d344276df6,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/aqualoc_harbor07_kannala.yaml,40b62d139ef4246589b5cbafaa04619c0ebb9da0218a332e62706cfeda3d0242,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_real_vins_eval.sh,PASS,COMPLETE
h07_s000_d050,xfeat_seed,1,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/vins_same_backend.yaml,df459091f925c91285282bee50c81e0c86e447e90c93fc1ea46bf2d344276df6,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/aqualoc_harbor07_kannala.yaml,40b62d139ef4246589b5cbafaa04619c0ebb9da0218a332e62706cfeda3d0242,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_real_vins_eval.sh,PASS,COMPLETE
h07_s000_d050,xfeat_seed,2,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/vins_same_backend.yaml,df459091f925c91285282bee50c81e0c86e447e90c93fc1ea46bf2d344276df6,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/aqualoc_harbor07_kannala.yaml,40b62d139ef4246589b5cbafaa04619c0ebb9da0218a332e62706cfeda3d0242,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_real_vins_eval.sh,PASS,COMPLETE
h07_s000_d050,xfeat_seed,3,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/vins_same_backend.yaml,df459091f925c91285282bee50c81e0c86e447e90c93fc1ea46bf2d344276df6,/home/ma/AQUA-FE_WS/artifacts/frontend_same_backend_comparison_supplement/backend_canonical/h07_s000_d050/aqualoc_harbor07_kannala.yaml,40b62d139ef4246589b5cbafaa04619c0ebb9da0218a332e62706cfeda3d0242,4e91d8ac0735163fb6617e18d64ae0de91cc903d036f0e568a29bd3e5f5f4278,/home/ma/AQUA-FE_WS/scripts/run_aqualoc_real_vins_eval.sh,PASS,COMPLETE
