schema_version,queue_index,assignment_rank,pattern_id,arm_order_position,replay_index,algorithmic_slot,run_id,window_id,dataset_family,data_domain,sequence,window_start_s,window_end_s,runner_start,runner_end_or_duration,runner_unit,runner_mode,runner_method,runner_every_n,runner_tag,texture_stratum,selection_tier,arm,arm_role,applicability,source_frontend_queue_index,source_d_slot_index,source_run_id,source_provenance_kind,source_provenance_hash,feature_bag,feature_bag_sha256,attestation_path,attestation_sha256,input_audit_path,input_audit_sha256,replay_argv_json,replay_argv_sha256,expected_run_dir,expected_attempt_dir,evaluator_profile_id,estimated_output_bytes,status,method_lock_hash,environment_manifest_sha256,evaluator_protocol_sha256,evaluator_implementation_sha256,failure_taxonomy_sha256,capacity_policy,outcome_boundary
isj-p07-backend-replay-queue-v1,46,4,3,4,1,b01,isj-nativeq-v3_P07_ntnu-fjord_6_45-45_B1_f0_b01_20260808T035400Z,ntnu:fjord_6:0001,ntnu,NTNU underwater VI,fjord_6,45.0,90.0,45,45,second,external,klt,2,p07_backend_ntnu-fjord_6-0001_b1_b01_20260808T035400Z,normal,STRICT_NORMAL,B1_klt_nativeq_v3,strong_external_klt_baseline,REQUIRED,12,,isj-nativeq-v3_P07_ntnu-fjord_6_45-90_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,fa7cd996a6a90f83c09c9973ac996955e7ee596f5a956a194126d61c24dc38e3,logs/ntnu_vins/external_klt_every2_isj_p07_ntnu_fjord_6_0001_b1_attempt01/features.bag,696df2e5521633af96906179b4d59b8bf70d68cc5153faa96094be3574e0ed6c,logs/ntnu_vins/external_klt_every2_isj_p07_ntnu_fjord_6_0001_b1_attempt01/features.bag.quality-contract.json,2ece16c347f16a38b4dc5776a027701cc21edf60db4f5da7c576358dba9f720a,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_012_isj_p07_ntnu_fjord_6_0001_b1_attempt01/audit_v3.json,d58f1dac609966ca16f21941b50802c78e94dd751657c6d9d443a2aa57edf4ca,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""46"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",f27ec03c8fefd7e3fd2abec76eec86d39a158b94c1b7a5f715721732e917fbd1,logs/ntnu_vins/external_klt_every2_p07_backend_ntnu-fjord_6-0001_b1_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_046_isj-nativeq-v3_P07_ntnu-fjord_6_45-45_B1_f0_b01_20260808T035400Z_attempt01,g0_common_support_v1:ntnu,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,47,4,3,4,2,b02,isj-nativeq-v3_P07_ntnu-fjord_6_45-45_B1_f0_b02_20260808T035400Z,ntnu:fjord_6:0001,ntnu,NTNU underwater VI,fjord_6,45.0,90.0,45,45,second,external,klt,2,p07_backend_ntnu-fjord_6-0001_b1_b02_20260808T035400Z,normal,STRICT_NORMAL,B1_klt_nativeq_v3,strong_external_klt_baseline,REQUIRED,12,,isj-nativeq-v3_P07_ntnu-fjord_6_45-90_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,fa7cd996a6a90f83c09c9973ac996955e7ee596f5a956a194126d61c24dc38e3,logs/ntnu_vins/external_klt_every2_isj_p07_ntnu_fjord_6_0001_b1_attempt01/features.bag,696df2e5521633af96906179b4d59b8bf70d68cc5153faa96094be3574e0ed6c,logs/ntnu_vins/external_klt_every2_isj_p07_ntnu_fjord_6_0001_b1_attempt01/features.bag.quality-contract.json,2ece16c347f16a38b4dc5776a027701cc21edf60db4f5da7c576358dba9f720a,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_012_isj_p07_ntnu_fjord_6_0001_b1_attempt01/audit_v3.json,d58f1dac609966ca16f21941b50802c78e94dd751657c6d9d443a2aa57edf4ca,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""47"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",60e821782ae2544c04b8ab549857b1999e3aae61eda60b76e6a2ed20b50255fd,logs/ntnu_vins/external_klt_every2_p07_backend_ntnu-fjord_6-0001_b1_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_047_isj-nativeq-v3_P07_ntnu-fjord_6_45-45_B1_f0_b02_20260808T035400Z_attempt01,g0_common_support_v1:ntnu,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,48,4,3,4,3,b03,isj-nativeq-v3_P07_ntnu-fjord_6_45-45_B1_f0_b03_20260808T035400Z,ntnu:fjord_6:0001,ntnu,NTNU underwater VI,fjord_6,45.0,90.0,45,45,second,external,klt,2,p07_backend_ntnu-fjord_6-0001_b1_b03_20260808T035400Z,normal,STRICT_NORMAL,B1_klt_nativeq_v3,strong_external_klt_baseline,REQUIRED,12,,isj-nativeq-v3_P07_ntnu-fjord_6_45-90_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,fa7cd996a6a90f83c09c9973ac996955e7ee596f5a956a194126d61c24dc38e3,logs/ntnu_vins/external_klt_every2_isj_p07_ntnu_fjord_6_0001_b1_attempt01/features.bag,696df2e5521633af96906179b4d59b8bf70d68cc5153faa96094be3574e0ed6c,logs/ntnu_vins/external_klt_every2_isj_p07_ntnu_fjord_6_0001_b1_attempt01/features.bag.quality-contract.json,2ece16c347f16a38b4dc5776a027701cc21edf60db4f5da7c576358dba9f720a,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_012_isj_p07_ntnu_fjord_6_0001_b1_attempt01/audit_v3.json,d58f1dac609966ca16f21941b50802c78e94dd751657c6d9d443a2aa57edf4ca,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""48"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",5ff16661f1f6ac2f43d2a13df77f3aa48356c117d654e2d79d35981110e0a56b,logs/ntnu_vins/external_klt_every2_p07_backend_ntnu-fjord_6-0001_b1_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_048_isj-nativeq-v3_P07_ntnu-fjord_6_45-45_B1_f0_b03_20260808T035400Z_attempt01,g0_common_support_v1:ntnu,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,49,5,0,1,1,b01,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B0_f0_b01_20260808T035400Z,aqualoc_harbor:H06:0000,aqualoc_harbor,AQUALOC harbor,H06,0.0,45.0,0,900,frame,origin,klt,2,p07_backend_aqualoc_harbor-H06-0000_b0_b01_20260808T035400Z,normal,STRICT_NORMAL,B0_native_vins_origin_v1,native_vins_reference,REQUIRED,,,B0_NATIVE_DATA:aqualoc_harbor:H06:0000,B0_NATIVE_DATA_IDENTITY_V1,0616e837cf1835c8fcf5f41fe4869a76e3c2e5bc811560d854db4f583b098ce0,,,,,,,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""49"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",77adf66835e9d0d0439229a271d8b6cb1e0bb92974ff9a4f13c67872a458cd35,logs/aqualoc_real_vins/origin_klt_every2_p07_backend_aqualoc_harbor-H06-0000_b0_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_049_isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B0_f0_b01_20260808T035400Z_attempt01,g0_common_support_v1:aqualoc_harbor,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,50,5,0,1,2,b02,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B0_f0_b02_20260808T035400Z,aqualoc_harbor:H06:0000,aqualoc_harbor,AQUALOC harbor,H06,0.0,45.0,0,900,frame,origin,klt,2,p07_backend_aqualoc_harbor-H06-0000_b0_b02_20260808T035400Z,normal,STRICT_NORMAL,B0_native_vins_origin_v1,native_vins_reference,REQUIRED,,,B0_NATIVE_DATA:aqualoc_harbor:H06:0000,B0_NATIVE_DATA_IDENTITY_V1,0616e837cf1835c8fcf5f41fe4869a76e3c2e5bc811560d854db4f583b098ce0,,,,,,,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""50"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",bb7a4e9bd822efeae18c9481f99ab751d1c0a171e69f96363e4821f051797b0c,logs/aqualoc_real_vins/origin_klt_every2_p07_backend_aqualoc_harbor-H06-0000_b0_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_050_isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B0_f0_b02_20260808T035400Z_attempt01,g0_common_support_v1:aqualoc_harbor,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,51,5,0,1,3,b03,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B0_f0_b03_20260808T035400Z,aqualoc_harbor:H06:0000,aqualoc_harbor,AQUALOC harbor,H06,0.0,45.0,0,900,frame,origin,klt,2,p07_backend_aqualoc_harbor-H06-0000_b0_b03_20260808T035400Z,normal,STRICT_NORMAL,B0_native_vins_origin_v1,native_vins_reference,REQUIRED,,,B0_NATIVE_DATA:aqualoc_harbor:H06:0000,B0_NATIVE_DATA_IDENTITY_V1,0616e837cf1835c8fcf5f41fe4869a76e3c2e5bc811560d854db4f583b098ce0,,,,,,,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""51"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",ff480f61ad9dd629393a8dda6130044aa1e9d6737e979dfb9349eb35aafda19f,logs/aqualoc_real_vins/origin_klt_every2_p07_backend_aqualoc_harbor-H06-0000_b0_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_051_isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B0_f0_b03_20260808T035400Z_attempt01,g0_common_support_v1:aqualoc_harbor,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,52,5,0,2,1,b01,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B1_f0_b01_20260808T035400Z,aqualoc_harbor:H06:0000,aqualoc_harbor,AQUALOC harbor,H06,0.0,45.0,0,900,frame,external,klt,2,p07_backend_aqualoc_harbor-H06-0000_b1_b01_20260808T035400Z,normal,STRICT_NORMAL,B1_klt_nativeq_v3,strong_external_klt_baseline,REQUIRED,13,,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,b93bd3046da932a799e6499574bdeaf13adf4428330ca59f595036e9917e6e12,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h06_0000_b1_attempt01/features.bag,a5c0118891079a854badc0b1a5d0007b4e9d6d97c82d084a7406099b442a88ed,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h06_0000_b1_attempt01/features.bag.quality-contract.json,f0350e70f1cbae8ad647ed9103d9889e2e64604c5e9396c6b933f653e57e912b,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_013_isj_p07_aqualoc_harbor_h06_0000_b1_attempt01/audit_v3.json,c51acf3977fffa6f95992d302218ab6bf1e2bcf454e7753a1f81cc92852fc17e,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""52"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",3298f426abfdf21d57fa9561b4a3c884aae92c01196c061a9279cd32bb8b31cf,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H06-0000_b1_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_052_isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B1_f0_b01_20260808T035400Z_attempt01,g0_common_support_v1:aqualoc_harbor,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,53,5,0,2,2,b02,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B1_f0_b02_20260808T035400Z,aqualoc_harbor:H06:0000,aqualoc_harbor,AQUALOC harbor,H06,0.0,45.0,0,900,frame,external,klt,2,p07_backend_aqualoc_harbor-H06-0000_b1_b02_20260808T035400Z,normal,STRICT_NORMAL,B1_klt_nativeq_v3,strong_external_klt_baseline,REQUIRED,13,,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,b93bd3046da932a799e6499574bdeaf13adf4428330ca59f595036e9917e6e12,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h06_0000_b1_attempt01/features.bag,a5c0118891079a854badc0b1a5d0007b4e9d6d97c82d084a7406099b442a88ed,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h06_0000_b1_attempt01/features.bag.quality-contract.json,f0350e70f1cbae8ad647ed9103d9889e2e64604c5e9396c6b933f653e57e912b,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_013_isj_p07_aqualoc_harbor_h06_0000_b1_attempt01/audit_v3.json,c51acf3977fffa6f95992d302218ab6bf1e2bcf454e7753a1f81cc92852fc17e,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""53"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",68b3704e0419637d83592809e3fc9b2f5eda6de43a4ad636102a8e79be1f6ade,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H06-0000_b1_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_053_isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B1_f0_b02_20260808T035400Z_attempt01,g0_common_support_v1:aqualoc_harbor,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,54,5,0,2,3,b03,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B1_f0_b03_20260808T035400Z,aqualoc_harbor:H06:0000,aqualoc_harbor,AQUALOC harbor,H06,0.0,45.0,0,900,frame,external,klt,2,p07_backend_aqualoc_harbor-H06-0000_b1_b03_20260808T035400Z,normal,STRICT_NORMAL,B1_klt_nativeq_v3,strong_external_klt_baseline,REQUIRED,13,,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B1_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,b93bd3046da932a799e6499574bdeaf13adf4428330ca59f595036e9917e6e12,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h06_0000_b1_attempt01/features.bag,a5c0118891079a854badc0b1a5d0007b4e9d6d97c82d084a7406099b442a88ed,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h06_0000_b1_attempt01/features.bag.quality-contract.json,f0350e70f1cbae8ad647ed9103d9889e2e64604c5e9396c6b933f653e57e912b,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_013_isj_p07_aqualoc_harbor_h06_0000_b1_attempt01/audit_v3.json,c51acf3977fffa6f95992d302218ab6bf1e2bcf454e7753a1f81cc92852fc17e,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""54"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",559840a43131dcbecfce97cf1a486c0fe975f32d9b3b8ee6b6f9adc745cbd58e,logs/aqualoc_real_vins/external_klt_every2_p07_backend_aqualoc_harbor-H06-0000_b1_b03_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_054_isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_B1_f0_b03_20260808T035400Z_attempt01,g0_common_support_v1:aqualoc_harbor,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,55,5,0,3,1,b01,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_M_f0_b01_20260808T035400Z,aqualoc_harbor:H06:0000,aqualoc_harbor,AQUALOC harbor,H06,0.0,45.0,0,900,frame,external,xfeat,2,p07_backend_aqualoc_harbor-H06-0000_m_b01_20260808T035400Z,normal,STRICT_NORMAL,M_xfeat_pairwise_nativeq_v1,controlled_modern_xfeat_baseline,REQUIRED,14,,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_M_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,d3a0ff9d002984a1b34291b6970c0d0bddfeec8636ad7702be3eba898da5d8b2,logs/aqualoc_real_vins/external_xfeat_every2_isj_p07_aqualoc_harbor_h06_0000_m_attempt01/features.bag,5108423de9e974327b0551eb8badff9fff9c2d0ff915981879075e1003bfa943,logs/aqualoc_real_vins/external_xfeat_every2_isj_p07_aqualoc_harbor_h06_0000_m_attempt01/features.bag.p05-xfeat-contract.json,86e533bc75212b47dd39b301831a300a983c67b7a8d4b0eda8b2ed7a778a2371,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_014_isj_p07_aqualoc_harbor_h06_0000_m_attempt01/audit_v3.json,8f9bdc35621a6c6fa4cfae9e76d400839219d7d2be2daff88b2f5b9855a47356,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""55"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",31cb3e65f9c6be89a40917d31928dc953ce16e8811d1b6e3aef07719ba0cf213,logs/aqualoc_real_vins/external_xfeat_every2_p07_backend_aqualoc_harbor-H06-0000_m_b01_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_055_isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_M_f0_b01_20260808T035400Z_attempt01,g0_common_support_v1:aqualoc_harbor,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
isj-p07-backend-replay-queue-v1,56,5,0,3,2,b02,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_M_f0_b02_20260808T035400Z,aqualoc_harbor:H06:0000,aqualoc_harbor,AQUALOC harbor,H06,0.0,45.0,0,900,frame,external,xfeat,2,p07_backend_aqualoc_harbor-H06-0000_m_b02_20260808T035400Z,normal,STRICT_NORMAL,M_xfeat_pairwise_nativeq_v1,controlled_modern_xfeat_baseline,REQUIRED,14,,isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_M_f0_b00_20260806T084500Z,CANONICAL_FRONTEND_COMPLETED_V1,d3a0ff9d002984a1b34291b6970c0d0bddfeec8636ad7702be3eba898da5d8b2,logs/aqualoc_real_vins/external_xfeat_every2_isj_p07_aqualoc_harbor_h06_0000_m_attempt01/features.bag,5108423de9e974327b0551eb8badff9fff9c2d0ff915981879075e1003bfa943,logs/aqualoc_real_vins/external_xfeat_every2_isj_p07_aqualoc_harbor_h06_0000_m_attempt01/features.bag.p05-xfeat-contract.json,86e533bc75212b47dd39b301831a300a983c67b7a8d4b0eda8b2ed7a778a2371,papers/ieee_sensors_journal_experiments/p07/frontend_attempts/queue_014_isj_p07_aqualoc_harbor_h06_0000_m_attempt01/audit_v3.json,8f9bdc35621a6c6fa4cfae9e76d400839219d7d2be2daff88b2f5b9855a47356,"[""python3"",""scripts/run_p07_backend_replay_job_v1.py"",""--queue-index"",""56"",""--execution-lock"",""papers/ieee_sensors_journal_experiments/p07/backend_replay_execution_lock_v1.json""]",c2236883f736ee659fb08deadef63b21638bd97dbfe22ae89cdb67211153b5e3,logs/aqualoc_real_vins/external_xfeat_every2_p07_backend_aqualoc_harbor-H06-0000_m_b02_20260808T035400Z,papers/ieee_sensors_journal_experiments/p07/backend_attempts/queue_056_isj-nativeq-v3_P07_aqualoc_harbor-H06_0-900_M_f0_b02_20260808T035400Z_attempt01,g0_common_support_v1:aqualoc_harbor,16777216,PLANNED,1d032e4d43b2a647626b40cef906144dcceab523126bfee3b345b05b4efb578d,3a541136b7b112d5c480139383edd575558e54da61393079ac63260e90a6386b,d3ae583ca799ef423054a5b9ece8b53e0000a8d3bbb1ea8c50121f7a60a40816,b53bd0e02dcedb945413367d607da5200b2bc01197e93f004d0e16a0e7ffab5a,0a465876e43a6a28a24ad76d06abbdd762b5833ee45eeb5a540b4e7b7066c252,REMAINING_ESTIMATE_X1P2_PLUS_2GIB_RESERVE,BACKEND_QUEUE_FROZEN_BEFORE_P07_TRAJECTORY_OUTCOME
