timestamp,reference_valid,B1_valid,common_valid,segment_id
1700603805.5582888,1,1,1,0
1700603805.6582887,1,1,1,0
1700603805.7582889,1,1,1,0
1700603805.8582888,1,1,1,0
1700603805.9582889,1,1,1,0
1700603806.0582888,1,1,1,0
1700603806.1582887,1,1,1,0
1700603806.2582889,1,1,1,0
1700603806.3582888,1,1,1,0
1700603806.4582889,1,1,1,0
1700603806.5582888,1,1,1,0
1700603806.6582887,1,1,1,0
1700603806.7582889,1,1,1,0
1700603806.8582888,1,1,1,0
1700603806.9582889,1,1,1,0
1700603807.0582888,1,1,1,0
1700603807.1582887,1,1,1,0
1700603807.2582889,1,1,1,0
1700603807.3582888,1,1,1,0
1700603807.4582889,1,1,1,0
1700603807.5582888,1,1,1,0
1700603807.6582887,1,1,1,0
1700603807.7582889,1,1,1,0
1700603807.8582888,1,1,1,0
1700603807.9582889,1,1,1,0
1700603808.0582888,1,1,1,0
1700603808.1582887,1,1,1,0
1700603808.2582889,1,1,1,0
1700603808.3582888,1,1,1,0
1700603808.4582889,1,1,1,0
1700603808.5582888,1,1,1,0
1700603808.6582887,1,1,1,0
1700603808.7582889,1,1,1,0
1700603808.8582888,1,1,1,0
1700603808.9582889,1,1,1,0
1700603809.0582888,1,1,1,0
1700603809.1582887,1,1,1,0
1700603809.2582889,1,1,1,0
1700603809.3582888,1,1,1,0
1700603809.4582889,1,1,1,0
1700603809.5582888,1,1,1,0
1700603809.6582887,1,1,1,0
1700603809.7582889,1,1,1,0
1700603809.8582888,1,1,1,0
1700603809.9582889,1,1,1,0
1700603810.0582888,1,1,1,0
1700603810.1582887,1,1,1,0
1700603810.2582889,1,1,1,0
1700603810.3582888,1,1,1,0
1700603810.4582889,1,1,1,0
1700603810.5582888,1,1,1,0
1700603810.6582887,1,1,1,0
1700603810.7582889,1,1,1,0
1700603810.8582888,1,1,1,0
1700603810.9582889,1,1,1,0
1700603811.0582888,1,1,1,0
1700603811.1582887,1,1,1,0
1700603811.2582889,1,1,1,0
1700603811.3582888,1,1,1,0
1700603811.4582889,1,1,1,0
1700603811.5582888,1,1,1,0
1700603811.6582887,1,1,1,0
1700603811.7582889,1,1,1,0
1700603811.8582888,1,1,1,0
1700603811.9582889,1,1,1,0
1700603812.0582888,1,1,1,0
1700603812.1582887,1,1,1,0
1700603812.2582889,1,1,1,0
1700603812.3582888,1,1,1,0
1700603812.4582889,1,1,1,0
1700603812.5582888,1,1,1,0
1700603812.6582887,1,1,1,0
1700603812.7582889,1,1,1,0
1700603812.8582888,1,1,1,0
1700603812.9582889,1,1,1,0
1700603813.0582888,1,1,1,0
1700603813.1582887,1,1,1,0
1700603813.2582889,1,1,1,0
1700603813.3582888,1,1,1,0
1700603813.4582889,1,1,1,0
1700603813.5582888,1,1,1,0
1700603813.6582887,1,1,1,0
1700603813.7582889,1,1,1,0
1700603813.8582888,1,1,1,0
1700603813.9582889,1,1,1,0
1700603814.0582888,1,1,1,0
1700603814.1582887,1,1,1,0
1700603814.2582889,1,1,1,0
1700603814.3582888,1,1,1,0
1700603814.4582889,1,1,1,0
1700603814.5582888,1,1,1,0
1700603814.6582887,1,1,1,0
1700603814.7582889,1,1,1,0
1700603814.8582888,1,1,1,0
1700603814.9582889,1,1,1,0
1700603815.0582888,1,1,1,0
1700603815.1582887,1,1,1,0
1700603815.2582889,1,1,1,0
1700603815.3582888,1,1,1,0
1700603815.4582889,1,1,1,0
1700603815.5582888,1,1,1,0
1700603815.6582887,1,1,1,0
1700603815.7582889,1,1,1,0
1700603815.8582888,1,1,1,0
1700603815.9582889,1,1,1,0
1700603816.0582888,1,1,1,0
1700603816.1582887,1,1,1,0
1700603816.2582889,1,1,1,0
1700603816.3582888,1,1,1,0
1700603816.4582889,1,1,1,0
1700603816.5582888,1,1,1,0
1700603816.6582887,1,1,1,0
1700603816.7582889,1,1,1,0
1700603816.8582888,1,1,1,0
1700603816.9582889,1,1,1,0
1700603817.0582888,1,1,1,0
1700603817.1582887,1,1,1,0
1700603817.2582889,1,1,1,0
1700603817.3582888,1,1,1,0
1700603817.4582889,1,1,1,0
1700603817.5582888,1,1,1,0
1700603817.6582887,1,1,1,0
1700603817.7582889,1,1,1,0
1700603817.8582888,1,1,1,0
1700603817.9582889,1,1,1,0
1700603818.0582888,1,1,1,0
1700603818.1582887,1,1,1,0
1700603818.2582889,1,1,1,0
1700603818.3582888,1,1,1,0
1700603818.4582889,1,1,1,0
1700603818.5582888,1,1,1,0
1700603818.6582887,1,1,1,0
1700603818.7582889,1,1,1,0
1700603818.8582888,1,1,1,0
1700603818.9582889,1,1,1,0
1700603819.0582888,1,1,1,0
1700603819.1582887,1,1,1,0
1700603819.2582889,1,1,1,0
1700603819.3582888,1,1,1,0
1700603819.4582889,1,1,1,0
1700603819.5582888,1,1,1,0
1700603819.6582887,1,1,1,0
1700603819.7582889,1,1,1,0
1700603819.8582888,1,1,1,0
1700603819.9582889,1,1,1,0
1700603820.0582888,1,1,1,0
1700603820.1582887,1,1,1,0
1700603820.2582889,1,1,1,0
1700603820.3582888,1,1,1,0
1700603820.4582889,1,1,1,0
1700603820.5582888,1,1,1,0
1700603820.6582887,1,1,1,0
1700603820.7582889,1,1,1,0
1700603820.8582888,1,1,1,0
1700603820.9582889,1,1,1,0
1700603821.0582888,1,1,1,0
1700603821.1582887,1,1,1,0
1700603821.2582889,1,1,1,0
1700603821.3582888,1,1,1,0
1700603821.4582889,1,1,1,0
1700603821.5582888,1,1,1,0
1700603821.6582887,1,1,1,0
1700603821.7582889,1,1,1,0
1700603821.8582888,1,1,1,0
1700603821.9582889,1,1,1,0
1700603822.0582888,1,1,1,0
1700603822.1582887,1,1,1,0
1700603822.2582889,1,1,1,0
1700603822.3582888,1,1,1,0
1700603822.4582889,1,1,1,0
1700603822.5582888,1,1,1,0
1700603822.6582887,1,1,1,0
1700603822.7582889,1,1,1,0
1700603822.8582888,1,1,1,0
1700603822.9582889,1,1,1,0
1700603823.0582888,1,1,1,0
1700603823.1582887,1,1,1,0
1700603823.2582889,1,1,1,0
1700603823.3582888,1,1,1,0
1700603823.4582889,1,1,1,0
1700603823.5582888,1,1,1,0
1700603823.6582887,1,1,1,0
1700603823.7582889,1,1,1,0
1700603823.8582888,1,1,1,0
1700603823.9582889,1,1,1,0
1700603824.0582888,1,1,1,0
1700603824.1582887,1,1,1,0
1700603824.2582889,1,1,1,0
1700603824.3582888,1,1,1,0
1700603824.4582889,1,1,1,0
1700603824.5582888,1,1,1,0
1700603824.6582887,1,1,1,0
1700603824.7582889,1,1,1,0
1700603824.8582888,1,1,1,0
1700603824.9582889,1,1,1,0
1700603825.0582888,1,1,1,0
1700603825.1582887,1,1,1,0
1700603825.2582889,1,1,1,0
1700603825.3582888,1,1,1,0
1700603825.4582889,1,1,1,0
1700603825.5582888,1,1,1,0
1700603825.6582887,1,1,1,0
1700603825.7582889,1,1,1,0
1700603825.8582888,1,1,1,0
1700603825.9582889,1,1,1,0
1700603826.0582888,1,1,1,0
1700603826.1582887,1,1,1,0
1700603826.2582889,1,1,1,0
1700603826.3582888,1,1,1,0
1700603826.4582889,1,1,1,0
1700603826.5582888,1,1,1,0
1700603826.6582887,1,1,1,0
1700603826.7582889,1,1,1,0
1700603826.8582888,1,1,1,0
1700603826.9582889,1,1,1,0
1700603827.0582888,1,1,1,0
1700603827.1582887,1,1,1,0
1700603827.2582889,1,1,1,0
1700603827.3582888,1,1,1,0
1700603827.4582889,1,1,1,0
1700603827.5582888,1,1,1,0
1700603827.6582887,1,1,1,0
1700603827.7582889,1,1,1,0
1700603827.8582888,1,1,1,0
1700603827.9582889,1,1,1,0
1700603828.0582888,1,1,1,0
1700603828.1582887,1,1,1,0
1700603828.2582889,1,1,1,0
1700603828.3582888,1,1,1,0
1700603828.4582889,1,1,1,0
1700603828.5582888,1,1,1,0
1700603828.6582887,1,1,1,0
1700603828.7582889,1,1,1,0
1700603828.8582888,1,1,1,0
1700603828.9582889,1,1,1,0
1700603829.0582888,1,1,1,0
1700603829.1582887,1,1,1,0
1700603829.2582889,1,1,1,0
1700603829.3582888,1,1,1,0
1700603829.4582889,1,1,1,0
1700603829.5582888,1,1,1,0
1700603829.6582887,1,1,1,0
1700603829.7582889,1,1,1,0
1700603829.8582888,1,1,1,0
1700603829.9582889,1,1,1,0
1700603830.0582888,1,1,1,0
1700603830.1582887,1,1,1,0
1700603830.2582889,1,1,1,0
1700603830.3582888,1,1,1,0
1700603830.4582889,1,1,1,0
1700603830.5582888,1,1,1,0
1700603830.6582887,1,1,1,0
1700603830.7582889,1,1,1,0
1700603830.8582888,1,1,1,0
1700603830.9582889,1,1,1,0
1700603831.0582888,1,1,1,0
1700603831.1582887,1,1,1,0
1700603831.2582889,1,1,1,0
1700603831.3582888,1,1,1,0
1700603831.4582889,1,1,1,0
1700603831.5582888,1,1,1,0
1700603831.6582887,1,1,1,0
1700603831.7582889,1,1,1,0
1700603831.8582888,1,1,1,0
1700603831.9582889,1,1,1,0
1700603832.0582888,1,1,1,0
1700603832.1582887,1,1,1,0
1700603832.2582889,1,1,1,0
1700603832.3582888,1,1,1,0
1700603832.4582889,1,1,1,0
1700603832.5582888,1,1,1,0
1700603832.6582887,1,1,1,0
1700603832.7582889,1,1,1,0
1700603832.8582888,1,1,1,0
1700603832.9582889,1,1,1,0
1700603833.0582888,1,1,1,0
1700603833.1582887,1,1,1,0
1700603833.2582889,1,1,1,0
1700603833.3582888,1,1,1,0
1700603833.4582889,1,1,1,0
1700603833.5582888,1,1,1,0
1700603833.6582887,1,1,1,0
1700603833.7582889,1,1,1,0
1700603833.8582888,1,1,1,0
1700603833.9582889,1,1,1,0
1700603834.0582888,1,1,1,0
1700603834.1582887,1,1,1,0
1700603834.2582889,1,1,1,0
1700603834.3582888,1,1,1,0
1700603834.4582889,1,1,1,0
1700603834.5582888,1,1,1,0
1700603834.6582887,1,1,1,0
1700603834.7582889,1,1,1,0
1700603834.8582888,1,1,1,0
1700603834.9582889,1,1,1,0
1700603835.0582888,1,1,1,0
1700603835.1582887,1,1,1,0
1700603835.2582889,1,1,1,0
1700603835.3582888,1,1,1,0
1700603835.4582889,1,1,1,0
1700603835.5582888,1,1,1,0
1700603835.6582887,1,1,1,0
1700603835.7582889,1,1,1,0
1700603835.8582888,1,1,1,0
1700603835.9582889,1,1,1,0
1700603836.0582888,1,1,1,0
1700603836.1582887,1,1,1,0
1700603836.2582889,1,1,1,0
1700603836.3582888,1,1,1,0
1700603836.4582889,1,1,1,0
1700603836.5582888,1,1,1,0
1700603836.6582887,1,1,1,0
1700603836.7582889,1,1,1,0
1700603836.8582888,1,1,1,0
1700603836.9582889,1,1,1,0
1700603837.0582888,1,1,1,0
1700603837.1582887,1,1,1,0
1700603837.2582889,1,1,1,0
1700603837.3582888,1,1,1,0
1700603837.4582889,1,1,1,0
1700603837.5582888,1,1,1,0
1700603837.6582887,1,1,1,0
1700603837.7582889,1,1,1,0
1700603837.8582888,1,1,1,0
1700603837.9582889,1,1,1,0
1700603838.0582888,1,1,1,0
1700603838.1582887,1,1,1,0
1700603838.2582889,1,1,1,0
1700603838.3582888,1,1,1,0
1700603838.4582889,1,1,1,0
1700603838.5582888,1,1,1,0
1700603838.6582887,1,1,1,0
1700603838.7582889,1,1,1,0
1700603838.8582888,1,1,1,0
1700603838.9582889,1,1,1,0
1700603839.0582888,1,1,1,0
1700603839.1582887,1,1,1,0
1700603839.2582889,1,1,1,0
1700603839.3582888,1,1,1,0
1700603839.4582889,1,1,1,0
1700603839.5582888,1,1,1,0
1700603839.6582887,1,1,1,0
1700603839.7582889,1,1,1,0
1700603839.8582888,1,1,1,0
1700603839.9582889,1,1,1,0
1700603840.0582888,1,1,1,0
1700603840.1582887,1,1,1,0
1700603840.2582889,1,1,1,0
1700603840.3582888,1,1,1,0
1700603840.4582889,1,1,1,0
1700603840.5582888,1,1,1,0
1700603840.6582887,1,1,1,0
1700603840.7582889,1,1,1,0
1700603840.8582888,1,1,1,0
1700603840.9582889,1,1,1,0
1700603841.0582888,1,1,1,0
1700603841.1582887,1,1,1,0
1700603841.2582889,1,1,1,0
1700603841.3582888,1,1,1,0
1700603841.4582889,1,1,1,0
1700603841.5582888,1,1,1,0
1700603841.6582887,1,1,1,0
1700603841.7582889,1,1,1,0
1700603841.8582888,1,1,1,0
1700603841.9582889,1,1,1,0
1700603842.0582888,1,1,1,0
1700603842.1582887,1,1,1,0
1700603842.2582889,1,1,1,0
1700603842.3582888,1,1,1,0
1700603842.4582889,1,1,1,0
1700603842.5582888,1,1,1,0
1700603842.6582887,1,1,1,0
1700603842.7582889,1,1,1,0
1700603842.8582888,1,0,0,-1
