manifest_schema,dataset_family,data_domain,sequence,role,eligibility,raw_input_path,raw_format,raw_exists,raw_size_bytes,expected_raw_size_bytes,raw_integrity,reference_path,reference_type,reference_method,reference_independence,reference_frame,metric_scale,nominal_reference_rate_hz,nominal_image_rate_hz,nominal_imu_rate_hz,nominal_estimate_rate_hz,duration_s,calibration_paths,license_name,license_status,evidence_paths,decision_reason
isj-data-eligibility-v1,aqualoc_harbor,AQUALOC harbor,H01,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_sequence_01_raw_data.tar.gz,AQUALOC raw_data tar.gz,true,644433524,644433524,SIZE_MATCH,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_groundtruth_files/new_harbor_colmap_traj_sequence_01.txt,camera trajectory,offline COLMAP,method-independent but image-derived; not sensor-independent,world_T_camera,updated AQUALOC COLMAP scale corrected with depth metadata,4,20,200,10,229.25,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_noises.yaml,AQUALOC public dataset,citation/readme terms; explicit SPDX license not found locally,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_noises.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_groundtruth_files/new_harbor_colmap_traj_sequence_01.txt;datasets/full_downloads/aqualoc/README.md,"Raw archive, updated COLMAP reference, and Kalibr calibration are present; exact prior windows are excluded."
isj-data-eligibility-v1,aqualoc_harbor,AQUALOC harbor,H02,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_sequence_02_raw_data.tar.gz,AQUALOC raw_data tar.gz,true,1326928696,1326928696,SIZE_MATCH,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_groundtruth_files/new_harbor_colmap_traj_sequence_02.txt,camera trajectory,offline COLMAP,method-independent but image-derived; not sensor-independent,world_T_camera,updated AQUALOC COLMAP scale corrected with depth metadata,4,20,200,10,407,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_noises.yaml,AQUALOC public dataset,citation/readme terms; explicit SPDX license not found locally,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_noises.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_groundtruth_files/new_harbor_colmap_traj_sequence_02.txt;datasets/full_downloads/aqualoc/README.md,"Raw archive, updated COLMAP reference, and Kalibr calibration are present; exact prior windows are excluded."
isj-data-eligibility-v1,aqualoc_harbor,AQUALOC harbor,H03,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_sequence_03_raw_data.tar.gz,AQUALOC raw_data tar.gz,true,905738013,905738013,SIZE_MATCH,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_groundtruth_files/new_harbor_colmap_traj_sequence_03.txt,camera trajectory,offline COLMAP,method-independent but image-derived; not sensor-independent,world_T_camera,updated AQUALOC COLMAP scale corrected with depth metadata,4,20,200,10,257.5,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_noises.yaml,AQUALOC public dataset,citation/readme terms; explicit SPDX license not found locally,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_noises.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_groundtruth_files/new_harbor_colmap_traj_sequence_03.txt;datasets/full_downloads/aqualoc/README.md,"Raw archive, updated COLMAP reference, and Kalibr calibration are present; exact prior windows are excluded."
isj-data-eligibility-v1,aqualoc_harbor,AQUALOC harbor,H04,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_sequence_04_raw_data.tar.gz,AQUALOC raw_data tar.gz,true,610079354,610079354,SIZE_MATCH,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_groundtruth_files/new_harbor_colmap_traj_sequence_04.txt,camera trajectory,offline COLMAP,method-independent but image-derived; not sensor-independent,world_T_camera,updated AQUALOC COLMAP scale corrected with depth metadata,4,20,200,10,206,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_noises.yaml,AQUALOC public dataset,citation/readme terms; explicit SPDX license not found locally,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_noises.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_groundtruth_files/new_harbor_colmap_traj_sequence_04.txt;datasets/full_downloads/aqualoc/README.md,"Raw archive, updated COLMAP reference, and Kalibr calibration are present; exact prior windows are excluded."
isj-data-eligibility-v1,aqualoc_harbor,AQUALOC harbor,H05,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_sequence_05_raw_data.tar.gz,AQUALOC raw_data tar.gz,true,576182786,576182786,SIZE_MATCH,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_groundtruth_files/new_harbor_colmap_traj_sequence_05.txt,camera trajectory,offline COLMAP,method-independent but image-derived; not sensor-independent,world_T_camera,updated AQUALOC COLMAP scale corrected with depth metadata,4,20,200,10,172.75,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_noises.yaml,AQUALOC public dataset,citation/readme terms; explicit SPDX license not found locally,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_noises.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_groundtruth_files/new_harbor_colmap_traj_sequence_05.txt;datasets/full_downloads/aqualoc/README.md,"Raw archive, updated COLMAP reference, and Kalibr calibration are present; exact prior windows are excluded."
isj-data-eligibility-v1,aqualoc_harbor,AQUALOC harbor,H06,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/aqualoc/samples/harbor_sequence_06_raw_data.tar.gz,AQUALOC raw_data tar.gz,true,464802604,464802604,SIZE_MATCH,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_groundtruth_files/new_harbor_colmap_traj_sequence_06.txt,camera trajectory,offline COLMAP,method-independent but image-derived; not sensor-independent,world_T_camera,updated AQUALOC COLMAP scale corrected with depth metadata,4,20,200,10,126.75,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_noises.yaml,AQUALOC public dataset,citation/readme terms; explicit SPDX license not found locally,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_noises.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_groundtruth_files/new_harbor_colmap_traj_sequence_06.txt;datasets/full_downloads/aqualoc/README.md,"Raw archive, updated COLMAP reference, and Kalibr calibration are present; exact prior windows are excluded."
isj-data-eligibility-v1,aqualoc_harbor,AQUALOC harbor,H07,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/aqualoc/samples/harbor_sequence_07_raw_data.tar.gz,AQUALOC raw_data tar.gz,true,357408690,357408690,SIZE_MATCH,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_groundtruth_files/new_harbor_colmap_traj_sequence_07.txt,camera trajectory,offline COLMAP,method-independent but image-derived; not sensor-independent,world_T_camera,updated AQUALOC COLMAP scale corrected with depth metadata,4,20,200,10,113,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_noises.yaml,AQUALOC public dataset,citation/readme terms; explicit SPDX license not found locally,datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_camera_calib.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_calibration_files/harbor_imu_noises.yaml;datasets/full_downloads/aqualoc/Harbor_sites_sequences/harbor_groundtruth_files/new_harbor_colmap_traj_sequence_07.txt;datasets/full_downloads/aqualoc/README.md,"Raw archive, updated COLMAP reference, and Kalibr calibration are present; exact prior windows are excluded."
isj-data-eligibility-v1,ntnu,NTNU underwater VI,fjord_1,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/full_downloads/ntnu_hf/subset-fjord/fjord_1/fjord_1.bag,ROS1 bag,true,12456215809,12456215809,SIZE_MATCH,datasets/full_downloads/ntnu_hf/subset-fjord/fjord_1/fjord_1_baseline.tum,camera trajectory,ReAqROVIO four-camera+IMU baseline,"separate method and sensor subset, not external sensor ground truth",world_T_cam0,metric baseline trajectory supplied by dataset,50,13.3333333,100,6.6666667,312,datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/camchain-imucam-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/imu-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/intrinsics_water/camchain-stereo-intrinsics-underwater.yaml,BSD-3-Clause,dataset README SPDX metadata verified,datasets/full_downloads/ntnu_hf/README.md;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/camchain-imucam-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/imu-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/intrinsics_water/camchain-stereo-intrinsics-underwater.yaml;datasets/full_downloads/ntnu_hf/subset-fjord/fjord_1/fjord_1_baseline.tum,"Complete ROS1 bag, baseline TUM, and Kalibr camera-IMU calibration are present; reference is ReAqROVIO pseudo-GT."
isj-data-eligibility-v1,ntnu,NTNU underwater VI,fjord_2,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/full_downloads/ntnu_hf/subset-fjord/fjord_2/fjord_2.bag,ROS1 bag,true,23396131412,23396131412,SIZE_MATCH,datasets/full_downloads/ntnu_hf/subset-fjord/fjord_2/fjord_2_baseline.tum,camera trajectory,ReAqROVIO four-camera+IMU baseline,"separate method and sensor subset, not external sensor ground truth",world_T_cam0,metric baseline trajectory supplied by dataset,50,13.3333333,100,6.6666667,499,datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/camchain-imucam-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/imu-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/intrinsics_water/camchain-stereo-intrinsics-underwater.yaml,BSD-3-Clause,dataset README SPDX metadata verified,datasets/full_downloads/ntnu_hf/README.md;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/camchain-imucam-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/imu-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/intrinsics_water/camchain-stereo-intrinsics-underwater.yaml;datasets/full_downloads/ntnu_hf/subset-fjord/fjord_2/fjord_2_baseline.tum,"Complete ROS1 bag, baseline TUM, and Kalibr camera-IMU calibration are present; reference is ReAqROVIO pseudo-GT."
isj-data-eligibility-v1,ntnu,NTNU underwater VI,fjord_3,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/full_downloads/ntnu_hf/subset-fjord/fjord_3/fjord_3.bag,ROS1 bag,true,13864829738,13864829738,SIZE_MATCH,datasets/full_downloads/ntnu_hf/subset-fjord/fjord_3/fjord_3_baseline.tum,camera trajectory,ReAqROVIO four-camera+IMU baseline,"separate method and sensor subset, not external sensor ground truth",world_T_cam0,metric baseline trajectory supplied by dataset,50,13.3333333,100,6.6666667,272,datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/camchain-imucam-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/imu-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/intrinsics_water/camchain-stereo-intrinsics-underwater.yaml,BSD-3-Clause,dataset README SPDX metadata verified,datasets/full_downloads/ntnu_hf/README.md;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/camchain-imucam-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/imu-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/intrinsics_water/camchain-stereo-intrinsics-underwater.yaml;datasets/full_downloads/ntnu_hf/subset-fjord/fjord_3/fjord_3_baseline.tum,"Complete ROS1 bag, baseline TUM, and Kalibr camera-IMU calibration are present; reference is ReAqROVIO pseudo-GT."
isj-data-eligibility-v1,ntnu,NTNU underwater VI,fjord_4,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/full_downloads/ntnu_hf/subset-fjord/fjord_4/fjord_4.bag,ROS1 bag,true,23381678867,23381678867,SIZE_MATCH,datasets/full_downloads/ntnu_hf/subset-fjord/fjord_4/fjord_4_baseline.tum,camera trajectory,ReAqROVIO four-camera+IMU baseline,"separate method and sensor subset, not external sensor ground truth",world_T_cam0,metric baseline trajectory supplied by dataset,50,13.3333333,100,6.6666667,411,datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/camchain-imucam-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/imu-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/intrinsics_water/camchain-stereo-intrinsics-underwater.yaml,BSD-3-Clause,dataset README SPDX metadata verified,datasets/full_downloads/ntnu_hf/README.md;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/camchain-imucam-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/imu-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/intrinsics_water/camchain-stereo-intrinsics-underwater.yaml;datasets/full_downloads/ntnu_hf/subset-fjord/fjord_4/fjord_4_baseline.tum,"Complete ROS1 bag, baseline TUM, and Kalibr camera-IMU calibration are present; reference is ReAqROVIO pseudo-GT."
isj-data-eligibility-v1,ntnu,NTNU underwater VI,fjord_5,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/full_downloads/ntnu_hf/subset-fjord/fjord_5/fjord_5.bag,ROS1 bag,true,18622248035,18622248035,SIZE_MATCH,datasets/full_downloads/ntnu_hf/subset-fjord/fjord_5/fjord_5_baseline.tum,camera trajectory,ReAqROVIO four-camera+IMU baseline,"separate method and sensor subset, not external sensor ground truth",world_T_cam0,metric baseline trajectory supplied by dataset,50,13.3333333,100,6.6666667,440,datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/camchain-imucam-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/imu-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/intrinsics_water/camchain-stereo-intrinsics-underwater.yaml,BSD-3-Clause,dataset README SPDX metadata verified,datasets/full_downloads/ntnu_hf/README.md;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/camchain-imucam-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/imu-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/intrinsics_water/camchain-stereo-intrinsics-underwater.yaml;datasets/full_downloads/ntnu_hf/subset-fjord/fjord_5/fjord_5_baseline.tum,"Complete ROS1 bag, baseline TUM, and Kalibr camera-IMU calibration are present; reference is ReAqROVIO pseudo-GT."
isj-data-eligibility-v1,ntnu,NTNU underwater VI,fjord_6,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/full_downloads/ntnu_hf/subset-fjord/fjord_6/fjord_6.bag,ROS1 bag,true,26567323609,26567323609,SIZE_MATCH,datasets/full_downloads/ntnu_hf/subset-fjord/fjord_6/fjord_6_baseline.tum,camera trajectory,ReAqROVIO four-camera+IMU baseline,"separate method and sensor subset, not external sensor ground truth",world_T_cam0,metric baseline trajectory supplied by dataset,50,13.3333333,100,6.6666667,638,datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/camchain-imucam-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/imu-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/intrinsics_water/camchain-stereo-intrinsics-underwater.yaml,BSD-3-Clause,dataset README SPDX metadata verified,datasets/full_downloads/ntnu_hf/README.md;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/camchain-imucam-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/imu-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/intrinsics_water/camchain-stereo-intrinsics-underwater.yaml;datasets/full_downloads/ntnu_hf/subset-fjord/fjord_6/fjord_6_baseline.tum,"Complete ROS1 bag, baseline TUM, and Kalibr camera-IMU calibration are present; reference is ReAqROVIO pseudo-GT."
isj-data-eligibility-v1,ntnu,NTNU underwater VI,mclab_1,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/full_downloads/ntnu_hf/subset-mclab/mclab_1/mclab_1.bag,ROS1 bag,true,15428119759,15428119759,SIZE_MATCH,datasets/full_downloads/ntnu_hf/subset-mclab/mclab_1/mclab_1_baseline.tum,camera trajectory,ReAqROVIO four-camera+IMU baseline,"separate method and sensor subset, not external sensor ground truth",world_T_cam0,metric baseline trajectory supplied by dataset,50,13.3333333,100,6.6666667,390,datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/camchain-imucam-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/imu-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/intrinsics_water/camchain-stereo-intrinsics-underwater.yaml,BSD-3-Clause,dataset README SPDX metadata verified,datasets/full_downloads/ntnu_hf/README.md;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/camchain-imucam-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/imu-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/intrinsics_water/camchain-stereo-intrinsics-underwater.yaml;datasets/full_downloads/ntnu_hf/subset-mclab/mclab_1/mclab_1_baseline.tum,"Complete ROS1 bag, baseline TUM, and Kalibr camera-IMU calibration are present; reference is ReAqROVIO pseudo-GT."
isj-data-eligibility-v1,ntnu,NTNU underwater VI,mclab_2,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/full_downloads/ntnu_hf/subset-mclab/mclab_2/mclab_2.bag,ROS1 bag,true,14964404768,14964404768,SIZE_MATCH,datasets/full_downloads/ntnu_hf/subset-mclab/mclab_2/mclab_2_baseline.tum,camera trajectory,ReAqROVIO four-camera+IMU baseline,"separate method and sensor subset, not external sensor ground truth",world_T_cam0,metric baseline trajectory supplied by dataset,50,13.3333333,100,6.6666667,304,datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/camchain-imucam-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/imu-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/intrinsics_water/camchain-stereo-intrinsics-underwater.yaml,BSD-3-Clause,dataset README SPDX metadata verified,datasets/full_downloads/ntnu_hf/README.md;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/camchain-imucam-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/extrinsics_air/imu-stereo-extrinsics-air.yaml;datasets/full_downloads/ntnu_hf/calibrations/cam0_cam1_stereo/intrinsics_water/camchain-stereo-intrinsics-underwater.yaml;datasets/full_downloads/ntnu_hf/subset-mclab/mclab_2/mclab_2_baseline.tum,"Complete ROS1 bag, baseline TUM, and Kalibr camera-IMU calibration are present; reference is ReAqROVIO pseudo-GT."
isj-data-eligibility-v1,afrl,AFRL stereo VI,cave_gennie,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/full_downloads/afrl_hf/ros1_bags/cave_gennie.bag,ROS1 bag,true,8435218703,8435218703,SIZE_MATCH,datasets/full_downloads/afrl_hf/colmap_groundtruth/cave_gennie.txt,camera trajectory,offline COLMAP with stereo-baseline scale correction,method-independent but image-derived approximate reference; not sensor-independent,world_T_camera,stereo baseline scale correction documented by dataset,5,15,100,7.5,709.601295,datasets/full_downloads/afrl_hf/camera_imu_parameters/camchain_cave_gennie.yaml;datasets/full_downloads/afrl_hf/camera_imu_parameters/imu.yaml,MIT,dataset README SPDX metadata verified,datasets/full_downloads/afrl_hf/README.md;datasets/full_downloads/afrl_hf/camera_imu_parameters/camchain_cave_gennie.yaml;datasets/full_downloads/afrl_hf/camera_imu_parameters/imu.yaml;datasets/full_downloads/afrl_hf/colmap_groundtruth/cave_gennie.txt;datasets/full_downloads/afrl_hf/ros1_bags/cave_gennie.bag,"Complete ROS1 bag, COLMAP reference, camera-IMU calibration, and stereo scale metadata are present."
isj-data-eligibility-v1,afrl,AFRL stereo VI,bus_outside,SEQUENCE_HELD_OUT_WINDOW_CANDIDATE,ELIGIBLE_WITH_REFERENCE_CAVEAT,datasets/full_downloads/afrl_hf/ros1_bags/bus_outside.bag,ROS1 bag,true,2637643144,2637643144,SIZE_MATCH,datasets/full_downloads/afrl_hf/colmap_groundtruth/bus_outside.txt,camera trajectory,offline COLMAP with stereo-baseline scale correction,method-independent but image-derived approximate reference; not sensor-independent,world_T_camera,stereo baseline scale correction documented by dataset,5,15,100,7.5,584.88264,datasets/full_downloads/afrl_hf/camera_imu_parameters/camchain_cave_gennie.yaml;datasets/full_downloads/afrl_hf/camera_imu_parameters/imu.yaml,MIT,dataset README SPDX metadata verified,datasets/full_downloads/afrl_hf/README.md;datasets/full_downloads/afrl_hf/camera_imu_parameters/camchain_cave_gennie.yaml;datasets/full_downloads/afrl_hf/camera_imu_parameters/imu.yaml;datasets/full_downloads/afrl_hf/colmap_groundtruth/bus_outside.txt;datasets/full_downloads/afrl_hf/ros1_bags/bus_outside.bag,"Complete ROS1 bag, COLMAP reference, camera-IMU calibration, and stereo scale metadata are present."
